"EFF_DATE","STAR_COMPUTER_CODE","ARTCC","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2026/01/22","VEECK.VEECK5","ZAU","BODY","VEECK-POSSM",1,"",90,"VEECK","K5","WP   ","","ORD/04L, ORD/04R, ORD/09C, ORD/09R, ORD/10C, ORD/10L, ORD/10R, ORD/22L, ORD/22R, ORD/27C, ORD/27L, ORD/27R, ORD/28C, ORD/28L, ORD/28R"
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","BONNT TRANSITION",1,"BONNT.VEECK5",10,"VEECK","K5","WP   ","NYLEN",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","BONNT TRANSITION",1,"BONNT.VEECK5",20,"NYLEN","K5","WP   ","BONNT",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","BONNT TRANSITION",1,"BONNT.VEECK5",30,"BONNT","K5","WP   ","",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","FORT WAYNE TRANSITION",1,"FWA.VEECK5",10,"VEECK","K5","WP   ","ROYKO",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","FORT WAYNE TRANSITION",1,"FWA.VEECK5",20,"ROYKO","K5","WP   ","CARVR",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","FORT WAYNE TRANSITION",1,"FWA.VEECK5",30,"CARVR","K5","WP   ","FWA",""
"2026/01/22","VEECK.VEECK5","ZAU","TRANSITION","FORT WAYNE TRANSITION",1,"FWA.VEECK5",40,"FWA","","VORTAC","",""
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",10,"BILZZ","K7","WP   ","DAHLA","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",20,"DAHLA","K7","WP   ","CSTIO","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",30,"CSTIO","K7","WP   ","RAEBN","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",40,"RAEBN","K7","WP   ","GAMEY","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",50,"GAMEY","K7","WP   ","NEKNE","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",60,"NEKNE","K","WP   ","VIICE","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-BILZZ",1,"",70,"VIICE","K","WP   ","","MIA/08L, MIA/08R, MIA/09, MIA/12"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-FRARI",1,"",10,"FRARI","K","WP   ","VIICE","07FA, HST, TMB, X51"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-FRARI",1,"",20,"VIICE","K","WP   ","","07FA, HST, TMB, X51"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-SHANN",1,"",10,"SHANN","K7","RP   ","SUITZ","MIA/26L, MIA/26R, MIA/27, MIA/30"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-SHANN",1,"",20,"SUITZ","K","WP   ","ELTOD","MIA/26L, MIA/26R, MIA/27, MIA/30"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-SHANN",1,"",30,"ELTOD","K","WP   ","VIICE","MIA/26L, MIA/26R, MIA/27, MIA/30"
"2026/01/22","VIICE.VIICE2","ZMA","BODY","VIICE-SHANN",1,"",40,"VIICE","K","WP   ","","MIA/26L, MIA/26R, MIA/27, MIA/30"
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","MADIZ TRANSITION",1,"MADIZ.VIICE2",10,"VIICE","K","WP   ","JJETS",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","MADIZ TRANSITION",1,"MADIZ.VIICE2",20,"JJETS","K","WP   ","CLYER",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","MADIZ TRANSITION",1,"MADIZ.VIICE2",30,"CLYER","K","WP   ","WLMES",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","MADIZ TRANSITION",1,"MADIZ.VIICE2",40,"WLMES","K","WP   ","MADIZ",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","MADIZ TRANSITION",1,"MADIZ.VIICE2",50,"MADIZ","K","WP   ","",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",10,"VIICE","K","WP   ","JJETS",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",20,"JJETS","K","WP   ","CLYER",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",30,"CLYER","K","WP   ","PTOON",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",40,"PTOON","K","WP   ","SUTON",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",50,"SUTON","K","WP   ","ZQA",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NASSAU TRANSITION",1,"ZQA.VIICE2",60,"ZQA","","VOR/DME","",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NICKO TRANSITION",1,"NICKO.VIICE2",10,"VIICE","K","WP   ","JJETS",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NICKO TRANSITION",1,"NICKO.VIICE2",20,"JJETS","K","WP   ","CLYER",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NICKO TRANSITION",1,"NICKO.VIICE2",30,"CLYER","K","WP   ","PTOON",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NICKO TRANSITION",1,"NICKO.VIICE2",40,"PTOON","K","WP   ","NICKO",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","NICKO TRANSITION",1,"NICKO.VIICE2",50,"NICKO","MY","RP   ","",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","PTOON TRANSITION",1,"PTOON.VIICE2",10,"VIICE","K","WP   ","JJETS",""
"2026/01/22","VIICE.VIICE2","ZMA","TRANSITION","PTOON TRANSITION",1,"PTOON.VIICE2",20,"JJETS","K","WP   ","CLYER",""
