"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","ROUTE_PT_SEQ","ROUTE_PT_ID","NEXT_ROUTE_PT_ID","SEGMENT_TEXT","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","NAV_ID","NAVAID_BEARING","NAVAID_DIST"
"2026/01/22","IR","609","ZMP",330,"AG","AH","(2) 110 MSL B 170 MSL TO (3) CONTINUE CLIMB TO CROSS",45,52,30,"N",45.875,85,44,0,"W",-85.73333333,"PLN",294,47
"2026/01/22","IR","609","ZMP",340,"AH","Z1","(1) 170 MSL TO (2) RE-ENTRY: (3) DIRECT TO",45,49,0,"N",45.81666666,85,30,0,"W",-85.5,"PLN",294,37
"2026/01/22","IR","609","ZMP",350,"AI","AJ","(1) 02 AGL B 23 MSL TO (2) DIRECT TO",44,26,30,"N",44.44166666,86,45,30,"W",-86.75833333,"TVC",258,54
"2026/01/22","IR","609","ZMP",360,"AJ","Y1","(1) 02 AGL B 23 MSL TO (2) TURN LEFT TO",45,17,30,"N",45.29166666,86,13,30,"W",-86.225,"ESC",125,45
"2026/01/22","IR","609","ZMP",370,"AU","AV","(1) 23 MSL B 70 MSL TO (2) (TA/TF TERMINATION POINT) (3) CONTACT MINNEAPOLIS ARTCC 385.45 (4) 23 MSL B 70 MSL CLIMB DIRECT TO CROSS",45,49,0,"N",45.81666666,86,26,0,"W",-86.43333333,"ESC",78,28
"2026/01/22","IR","609","ZMP",380,"AV","AW","(1) 70 MSL TO (2) 70 MSL B 130 MSL (3) CONTINUE CLIMB DIRECT (4) TO CROSS",45,43,0,"N",45.71666666,86,0,0,"W",-86,"ESC",90,46
"2026/01/22","IR","609","ZMP",390,"AW","O1","(1) 130 MSL TO (2) OR AS ASSIGNED (3) ALTERNATE ENTRY: (4) CROSS",45,40,0,"N",45.66666666,85,46,0,"W",-85.76666666,"PLN",279,46
"2026/01/22","IR","609","ZMP",400,"II","L","(2) 05 AGL B 38 MSL TO (3) DIRECT TO",46,37,0,"N",46.61666666,88,27,30,"W",-88.45833333,"CMX",180,33
"2026/01/22","IR","609","ZMP",410,"KK","II","(2) 05 AGL B 38 MSL TO (3) DIRECT TO",46,22,30,"N",46.375,88,43,30,"W",-88.725,"CMX",194,49
"2026/01/22","IR","609","ZMP",420,"LL","M","(2) 07 AGL B 38 MSL TO (3) DIRECT TO",46,44,30,"N",46.74166666,88,19,30,"W",-88.325,"CMX",168,27
"2026/01/22","IR","609","ZMP",430,"O1","","(1) 38 MSL TO (2) THENCE VIA PUBLISHED (3) ROUTE.",47,5,0,"N",47.08333333,87,20,0,"W",-87.33333333,"CMX",98,47
"2026/01/22","IR","609","ZMP",440,"W1","AU","(3) 02 AGL B 23 MSL TO (4) TURN LEFT TO",45,50,30,"N",45.84166666,86,30,0,"W",-86.5,"ESC",74,26
"2026/01/22","IR","609","ZMP",450,"Y1","W1","(1) 02 AGL B 23 MSL TO (2) ALTERNATE EXIT: (3) DIRECT TO",45,24,0,"N",45.4,86,33,0,"W",-86.55,"ESC",130,30
"2026/01/22","IR","609","ZMP",460,"Z1","AI","(1) 02 AGL B 23 MSL TO (2) TURN LEFT TO",44,32,0,"N",44.53333333,87,5,0,"W",-87.08333333,"TVC",266,66
"2026/01/22","IR","613","ZDV ZMP",10,"A","B","(1) CROSS AT 100 MSL TO (2) OR AS ASSIGNED (3) DESCEND TO CROSS",43,55,0,"N",43.91666666,101,1,0,"W",-101.01666666,"PIR",221,47
"2026/01/22","IR","613","ZDV ZMP",20,"B","C","(1) 70 MSL TO (2) DIRECT TO",43,51,0,"N",43.85,101,18,0,"W",-101.3,"PHP",116,20
"2026/01/22","IR","613","ZDV ZMP",30,"C","D","(1) 70 MSL TO (2) DIRECT TO",43,47,0,"N",43.78333333,101,34,0,"W",-101.56666666,"PHP",154,17
"2026/01/22","IR","613","ZDV ZMP",40,"D","E","(1) 01 AGL B 70 MSL TO (2) DIRECT TO",43,24,0,"N",43.4,101,26,30,"W",-101.44166666,"PHP",154,41
"2026/01/22","IR","613","ZDV ZMP",50,"E","F","(1) 01 AGL B 70 MSL TO (2) DIRECT TO",43,13,0,"N",43.21666666,101,23,0,"W",-101.38333333,"PHP",154,52
"2026/01/22","IR","613","ZDV ZMP",60,"F","G","(1) 01 AGL B 70 MSL TO (2) DIRECT TO",42,53,0,"N",42.88333333,101,23,0,"W",-101.38333333,"PHP",158,72
"2026/01/22","IR","613","ZDV ZMP",70,"G","H","(1) 01 AGL B 70 MSL TO (2) DIRECT TO",42,15,0,"N",42.25,101,23,0,"W",-101.38333333,"LBF",328,78
"2026/01/22","IR","613","ZDV ZMP",80,"H","I","(1) 01 AGL B 70 MSL TO (2) DIRECT TO",41,37,30,"N",41.625,101,23,0,"W",-101.38333333,"LBF",309,45
"2026/01/22","IR","613","ZDV ZMP",90,"I","J","(1) 01 AGL B 70 MSL TO (2) CLIMB DIRECT TO CROSS",41,27,0,"N",41.45,100,53,0,"W",-100.88333333,"LBF",335,25
"2026/01/22","IR","613","ZDV ZMP",100,"J","K","(1) 110 MSL TO (2) OR AS ASSIGNED (3) (CONTACT DENVER ARTCC 226.675 AFTER PASSING I) (4) ALTERNATE ENTRY TO POINT C CROSS",41,25,0,"N",41.41666666,100,30,0,"W",-100.5,"LBF",16,25
"2026/01/22","IR","613","ZDV ZMP",110,"K","L","(1) 100 MSL TO (2) OR AS ASSIGNED (3) DIRECT TO",44,3,30,"N",44.05833333,101,39,30,"W",-101.65833333,"PHP",77,0
"2026/01/22","IR","613","ZDV ZMP",120,"L","C1","(1) 100 MSL TO (2) OR AS ASSIGNED (3) DESCEND DIRECT TO CROSS",43,55,30,"N",43.925,101,37,0,"W",-101.61666666,"PHP",154,8
"2026/01/22","IR","613","ZDV ZMP",130,"C1","","(1) AT OR BELOW 50 MSL (2) THENCE VIA PUBLISHED ROUTE",43,47,0,"N",43.78333333,101,34,0,"W",-101.56666666,"PHP",154,17
"2026/01/22","IR","618","ZID",10,"A","B","(1) AS ASSIGNED TO",39,16,0,"N",39.26666666,87,8,0,"W",-87.13333333,"VHP",226,48
"2026/01/22","IR","618","ZID",20,"B","C","(1) 05 AGL B 30 MSL TO",38,45,0,"N",38.75,86,53,0,"W",-86.88333333,"SHB",222,72
"2026/01/22","IR","618","ZID",30,"C","D","(1) 05 AGL B 60 MSL TO",38,33,0,"N",38.55,86,47,0,"W",-86.78333333,"IIU",295,63
"2026/01/22","IR","618","ZID",40,"D","E","(1) 05 AGL B 30 MSL TO",38,15,0,"N",38.25,86,39,0,"W",-86.65,"IIU",279,51
"2026/01/22","IR","618","ZID",50,"E","F","(1) 05 AGL B 30 MSL TO",38,42,0,"N",38.7,86,10,0,"W",-86.16666666,"IIU",321,45
"2026/01/22","IR","618","ZID",60,"F","G","(1) 05 AGL B 50 MSL TO (2) (CONTACT INDIANAPOLIS ARTCC ON 317.8/121.1)",38,53,0,"N",38.88333333,86,11,0,"W",-86.18333333,"IIU",328,55
"2026/01/22","IR","618","ZID",70,"G","H","(1) 05 AGL B 50 MSL TO (2) (50 MSL IF USING ALTERNATE EXIT G. (3) CONTACT INDIANAPOLIS ARTCC ON 317.8/121.1)",39,6,0,"N",39.1,86,12,0,"W",-86.2,"SHB",208,36
"2026/01/22","IR","618","ZID",80,"H","","(1) 05 AGL B 50 MSL TO (2) (ENTER R-3401 ONLY (3) WITH RANGE CONTROL OFFICER (4) CLEARANCE)",39,15,0,"N",39.25,86,6,0,"W",-86.1,"SHB",208,26
"2026/01/22","IR","644","ZLC ZMP",10,"A","CA","(1) CROSS AT 150 MSL TO (2) OR AS ASSIGNED (3) DIRECT TO",46,56,0,"N",46.93333333,103,53,0,"W",-103.88333333,"MLS",59,92
"2026/01/22","IR","644","ZLC ZMP",20,"B","C","(1) 05 AGL B 120 MSL TO (2) DIRECT TO",47,14,0,"N",47.23333333,103,9,30,"W",-103.15833333,"MLS",56,126
"2026/01/22","IR","644","ZLC ZMP",30,"C","CC","(1) 06 AGL B 40 MSL TO (2) CLIMB DIRECT TO CROSS",47,19,0,"N",47.31666666,102,58,0,"W",-102.96666666,"DIK",330,29
"2026/01/22","IR","644","ZLC ZMP",40,"D","E","(1) 40 MSL TO (2) TURN RIGHT TO",47,24,0,"N",47.4,102,47,0,"W",-102.78333333,"DIK",345,32
"2026/01/22","IR","644","ZLC ZMP",50,"E","F","(1) 40 MSL TO (2) (START TA/TFR POINT) (3) DIRECT TO",47,25,0,"N",47.41666666,102,41,0,"W",-102.68333333,"DIK",352,34
"2026/01/22","IR","644","ZLC ZMP",60,"F","G","(1) 02 AGL B 40 MSL TO (2) DIRECT TO",47,25,0,"N",47.41666666,102,27,0,"W",-102.45,"DIK",8,36
"2026/01/22","IR","644","ZLC ZMP",70,"G","H","(1) 08 AGL B 40 MSL TO (2) (TA/TFR TERMINATION (3) POINT) (4) DIRECT TO",47,23,30,"N",47.39166666,101,25,0,"W",-101.41666666,"BIS",309,49
"2026/01/22","IR","644","ZLC ZMP",80,"H","I","(1) 40 MSL TO (2) TURN LEFT TO",47,23,0,"N",47.38333333,101,12,0,"W",-101.2,"BIS",318,43
"2026/01/22","IR","644","ZLC ZMP",90,"I","J","(1) 40 MSL TO (2) DIRECT TO",47,25,30,"N",47.425,101,4,0,"W",-101.06666666,"BIS",326,43
"2026/01/22","IR","644","ZLC ZMP",100,"J","K","(1) 40 MSL TO (2) (TA/TFR INITIATION (3) POINT) (4) DESCEND DIRECT TO",47,32,0,"N",47.53333333,100,52,30,"W",-100.875,"BIS",338,47
"2026/01/22","IR","644","ZLC ZMP",110,"K","L","(1) 07.5 AGL B 40 MSL TO (2) DIRECT TO",47,35,0,"N",47.58333333,100,48,0,"W",-100.8,"BIS",342,50
"2026/01/22","IR","644","ZLC ZMP",120,"L","M","(1) 07.5 AGL B 30 MSL TO (2) TURN RIGHT TO",48,3,30,"N",48.05833333,99,59,0,"W",-99.98333333,"MOT",90,54
"2026/01/22","IR","644","ZLC ZMP",130,"M","N","(1) 07.5 AGL B 30 MSL TO (2) DIRECT TO",47,59,30,"N",47.99166666,99,40,30,"W",-99.675,"MOT",90,67
"2026/01/22","IR","644","ZLC ZMP",140,"N","O","(1) 07.5 AGL B 30 MSL TO (2) DIRECT TO",47,38,30,"N",47.64166666,99,27,30,"W",-99.45833333,"MOT",103,83
"2026/01/22","IR","644","ZLC ZMP",150,"O","P","(1) 07.5 AGL B 30 MSL TO (2) CLIMB DIRECT TO",47,24,0,"N",47.4,99,28,0,"W",-99.46666666,"JMS",307,43
"2026/01/22","IR","644","ZLC ZMP",160,"P","Q","(1) 07.5 AGL B 34 MSL TO (2) DIRECT TO",47,18,0,"N",47.3,99,27,0,"W",-99.45,"JMS",301,39
"2026/01/22","IR","644","ZLC ZMP",170,"Q","R","(1) 07.5 AGL B 34 MSL TO (2) TURN RIGHT TO",47,10,0,"N",47.16666666,99,26,0,"W",-99.43333333,"JMS",291,34
"2026/01/22","IR","644","ZLC ZMP",180,"R","S","(1) 07.5 AGL B 34 MSL TO (2) (CONTACT BISMARK APP (3) CON 346.6) (4) DIRECT TO",47,2,0,"N",47.03333333,99,37,0,"W",-99.61666666,"JMS",275,39
"2026/01/22","IR","644","ZLC ZMP",190,"S","T","(1) 07.5 AGL B 34 MSL TO (2) (START MANEUVER AREA) (3) DIRECT TO",47,2,0,"N",47.03333333,99,49,0,"W",-99.81666666,"JMS",274,47
"2026/01/22","IR","644","ZLC ZMP",200,"T","U","(1) 07.5 AGL B 34 MSL TO (2) (END MANEUVER AREA) (3) PRIMARY TA/TFR TERMINATION POINT (4) TURN RIGHT TO U",47,2,0,"N",47.03333333,100,55,0,"W",-100.91666666,"BIS",316,19
"2026/01/22","IR","644","ZLC ZMP",210,"U","V","(1) 34 MSL TO (2) CLIMB DIRECT TO",47,5,30,"N",47.09166666,101,3,0,"W",-101.05,"BIS",310,25
"2026/01/22","IR","644","ZLC ZMP",220,"V","W","(1) 34 MSL B 60 MSL TO (2) CLIMB DIRECT TO",47,13,0,"N",47.21666666,101,13,30,"W",-101.225,"BIS",308,36
"2026/01/22","IR","644","ZLC ZMP",230,"W","X","(1) 60 MSL B 130 MSL TO (2) CONTINUE CLIMB AND (3) TURN LEFT TO",47,20,0,"N",47.33333333,101,22,0,"W",-101.36666666,"BIS",308,45
"2026/01/22","IR","644","ZLC ZMP",240,"X","Y","(1) 60 MSL B 130 MSL TO (2) CONTINUE CLIMB DIRECT (3) TO CROSS",47,22,30,"N",47.375,101,29,0,"W",-101.48333333,"BIS",306,50
"2026/01/22","IR","644","ZLC ZMP",250,"Y","Z","(1) 130 MSL TO (2) DIRECT TO",47,22,30,"N",47.375,101,34,0,"W",-101.56666666,"BIS",303,52
"2026/01/22","IR","644","ZLC ZMP",260,"Z","AA","(1) 130 MSL TO (2) CLIMB AND TURN LEFT TO",47,23,0,"N",47.38333333,102,24,0,"W",-102.4,"DIK",12,35
"2026/01/22","IR","644","ZLC ZMP",270,"AA","AB","(1) 130 MSL B FL240 TO (2) CONTINUE CLIMB DIRECT (3) TO",47,18,0,"N",47.3,102,35,0,"W",-102.58333333,"DIK",2,28
"2026/01/22","IR","644","ZLC ZMP",280,"AB","AC","(1) 130 MSL B FL240 TO (2) (CONTACT MINNEAPOLIS ARTCC 380.3) (3) FL 180 B FL 240 CONTINUE CLIMB DIRECT (4) TO CROSS",47,5,0,"N",47.08333333,102,40,30,"W",-102.675,"DIK",3,14
"2026/01/22","IR","644","ZLC ZMP",290,"AC","T1","(1) FL240 TO (2) OR AS ASSIGNED (3) RE-ENTRY (4) CROSS",46,48,0,"N",46.8,102,48,0,"W",-102.8,"DIK",183,4
"2026/01/22","IR","644","ZLC ZMP",300,"CA","CB","(1) 150 MSL TO (2) (TFR INITIATION POINT) (3) DESCEND DIRECT TO",47,1,0,"N",47.01666666,103,41,30,"W",-103.69166666,"MLS",58,101
"2026/01/22","IR","644","ZLC ZMP",310,"CB","B","(1) 02 AGL B 150 MSL TO (2) CONTINUE DESCENT (3) DIRECT TO",47,5,0,"N",47.08333333,103,32,0,"W",-103.53333333,"MLS",57,108
"2026/01/22","IR","644","ZLC ZMP",320,"CC","D","(1) 40 MSL TO (2) (END TFR POINT) (3) DIRECT TO",47,22,30,"N",47.375,102,51,0,"W",-102.85,"DIK",340,31
"2026/01/22","IR","644","ZLC ZMP",330,"Q1","R1","(1) 34 MSL B 50 MSL TO (2) CONTINUE RIGHT TURN TO",47,10,0,"N",47.16666666,99,26,0,"W",-99.43333333,"JMS",291,34
"2026/01/22","IR","644","ZLC ZMP",340,"R1","U1*","(1) 07.5 AGL B 34 MSL TO (2) ALTERNATE EXIT: XX (3) CROSS",47,2,0,"N",47.03333333,99,37,0,"W",-99.61666666,"JMS",275,39
"2026/01/22","IR","644","ZLC ZMP",350,"RA","RB","(1) 34 MSL B 50 MSL TO (2) DIRECT TO",47,17,0,"N",47.28333333,100,55,0,"W",-100.91666666,"BIS",330,33
"2026/01/22","IR","644","ZLC ZMP",360,"RB","Q1","(1) 50 MSL TO (2) DESCEND AND TURN RIGHT (3) TO",47,17,0,"N",47.28333333,99,37,0,"W",-99.61666666,"JMS",295,44
"2026/01/22","IR","644","ZLC ZMP",370,"T1","U1","(1) 34 MSL TO (2) (END MANEUVER AREA) (3) TURN RIGHT TO",47,2,0,"N",47.03333333,100,55,0,"W",-100.91666666,"BIS",316,19
"2026/01/22","IR","644","ZLC ZMP",380,"U1","RA","(1) 34 MSL TO (2) CLIMB AND CONTINUE (3) RIGHT TURN TO",47,4,30,"N",47.075,101,3,0,"W",-101.05,"BIS",308,25
"2026/01/22","IR","644","ZLC ZMP",390,"V1","W1","(1) 34 MSL B 60 MSL TO (2) CLIMB DIRECT TO CROSS",47,13,0,"N",47.21666666,101,13,30,"W",-101.225,"BIS",308,36
"2026/01/22","IR","644","ZLC ZMP",400,"W1","XX","(1) 60 MSL B 130 MSL TO (2) (CONTACT MINNEAPOLIS (3) ARTCC 279.6) (4) CONTINUE CLIMB TO CROSS",47,20,0,"N",47.33333333,101,22,0,"W",-101.36666666,"BIS",308,45
"2026/01/22","IR","644","ZLC ZMP",410,"XX","","(1) 130 MSL TO (2) OR AS ASSIGNED (3) THENCE VIA THE (4) PUBLISHED ROUTE.",47,30,0,"N",47.5,101,34,30,"W",-101.575,"BIS",308,58
"2026/01/22","IR","644","ZLC ZMP",420,"U1*","V1","(1) 34 MSL TO (2) CLIMB DIRECT TO",47,4,30,"N",47.075,101,3,0,"W",-101.05,"BIS",308,25
"2026/01/22","IR","649","ZLC ZMP",10,"A","CA","(1) CROSS AT 150 MSL TO (2) OR AS ASSIGNED (3) DIRECT TO",46,56,0,"N",46.93333333,103,53,0,"W",-103.88333333,"MLS",59,92
"2026/01/22","IR","649","ZLC ZMP",20,"B","C","(1) 05 AGL B 120 MSL TO (2) DIRECT TO",47,14,0,"N",47.23333333,103,9,30,"W",-103.15833333,"MLS",56,126
"2026/01/22","IR","649","ZLC ZMP",30,"C","CC","(1) 06 AGL B 40 MSL TO (2) CLIMB DIRECT TO CROSS",47,19,0,"N",47.31666666,102,58,0,"W",-102.96666666,"DIK",330,29
"2026/01/22","IR","649","ZLC ZMP",40,"D","E","(1) 40 MSL TO (2) TURN RIGHT TO",47,24,0,"N",47.4,102,47,0,"W",-102.78333333,"DIK",345,32
"2026/01/22","IR","649","ZLC ZMP",50,"E","F","(1) 40 MSL TO (2) (START TA/TFR POINT) (3) DIRECT TO",47,25,0,"N",47.41666666,102,41,0,"W",-102.68333333,"DIK",352,34
"2026/01/22","IR","649","ZLC ZMP",60,"F","G","(1) 02 AGL B 40 MSL TO (2) DIRECT TO",47,25,0,"N",47.41666666,102,27,0,"W",-102.45,"DIK",8,36
"2026/01/22","IR","649","ZLC ZMP",70,"G","H","(1) 08 AGL B 40 MSL TO (2) (TA/TFR TERMINATION POINT) (3) DIRECT TO",47,23,30,"N",47.39166666,101,25,0,"W",-101.41666666,"BIS",309,49
"2026/01/22","IR","649","ZLC ZMP",80,"H","I","(1) 40 MSL TO (2) TURN LEFT TO",47,23,0,"N",47.38333333,101,12,0,"W",-101.2,"BIS",318,43
"2026/01/22","IR","649","ZLC ZMP",90,"I","J","(1) 40 MSL TO (2) DIRECT TO",47,25,30,"N",47.425,101,4,0,"W",-101.06666666,"BIS",326,43
"2026/01/22","IR","649","ZLC ZMP",100,"J","K","(1) 40 MSL TO (2) DESCEND DIRECT TO",47,32,0,"N",47.53333333,100,52,30,"W",-100.875,"BIS",338,47
"2026/01/22","IR","649","ZLC ZMP",110,"K","BA","(1) 07.5 AGL B 40 MSL TO (2) DIRECT TO",47,35,0,"N",47.58333333,100,48,0,"W",-100.8,"BIS",342,50
"2026/01/22","IR","649","ZLC ZMP",120,"BA","BB","(1) 07.5 AGL B 30 MSL TO (2) TURN LEFT TO",47,49,0,"N",47.81666666,100,24,0,"W",-100.4,"MOT",113,45
"2026/01/22","IR","649","ZLC ZMP",130,"BB","BC","(1) 30 MSL TO (2) (CONTACT MINOT APP CON 363.8) (3) CLIMB DIRECT TO CROSS",48,0,0,"N",48,100,25,30,"W",-100.425,"MOT",101,38
"2026/01/22","IR","649","ZLC ZMP",140,"BC","","(1) 52 MSL TO",48,8,0,"N",48.13333333,100,45,0,"W",-100.75,"MOT",96,23
"2026/01/22","IR","649","ZLC ZMP",150,"CA","CB","(1) 150 MSL TO (2) (TFR INITIATION POINT) (3) DESCEND DIRECT TO",47,1,0,"N",47.01666666,103,41,30,"W",-103.69166666,"MLS",58,101
"2026/01/22","IR","649","ZLC ZMP",160,"CB","B","(1) 02 AGL B 150 MSL TO (2) CONTINUE DESCENT (3) DIRECT TO",47,5,0,"N",47.08333333,103,32,0,"W",-103.53333333,"MLS",57,108
"2026/01/22","IR","649","ZLC ZMP",170,"CC","D","(1) 40 MSL TO (2) (END TFR POINT) (3) DIRECT TO",47,22,30,"N",47.375,102,51,0,"W",-102.85,"DIK",340,31
"2026/01/22","IR","678","ZLC ZMP",10,"A","B","(1) CROSS AT 90 MSL TO (2) OR AS ASSIGNED (3) DESCEND DIRECT TO",48,45,0,"N",48.75,103,30,0,"W",-103.5,"ISN",10,31
"2026/01/22","IR","678","ZLC ZMP",20,"B","C","(1) 05 AGL B 90 MSL TO (2) TURN RIGHT TO",48,38,0,"N",48.63333333,103,0,0,"W",-103,"ISN",44,38
"2026/01/22","IR","678","ZLC ZMP",30,"C","D","(1) 70 AGL B 40 MSL TO (2) (TA INITIATION POINT) (3) DIRECT TO",48,33,30,"N",48.55833333,102,53,0,"W",-102.88333333,"MOT",273,66
"2026/01/22","IR","678","ZLC ZMP",40,"D","E","(1) 02 AGL B 40 MSL TO (2) TURN LEFT TO",48,12,0,"N",48.2,102,41,0,"W",-102.68333333,"MOT",254,56
"2026/01/22","IR","678","ZLC ZMP",50,"E","F","(1) 02 AGL B 40 MSL TO (2) DIRECT TO",48,7,0,"N",48.11666666,102,33,0,"W",-102.55,"MOT",248,51
"2026/01/22","IR","678","ZLC ZMP",60,"F","G","(1) 06 AGL B 40 MSL TO (2) DIRECT TO",47,58,0,"N",47.96666666,101,53,0,"W",-101.88333333,"MOT",221,30
"2026/01/22","IR","678","ZLC ZMP",70,"G","H","(1) 02 AGL B 40 MSL TO (2) TURN LEFT TO",47,49,0,"N",47.81666666,101,21,0,"W",-101.35,"MOT",172,27
"2026/01/22","IR","678","ZLC ZMP",80,"H","I","(1) 06 AGL B 40 MSL TO (2) DIRECT TO",47,49,30,"N",47.825,101,15,0,"W",-101.25,"MOT",164,26
"2026/01/22","IR","678","ZLC ZMP",90,"I","J","(1) 06 AGL B 40 MSL TO (2) DESCEND DIRECT TO",47,53,30,"N",47.89166666,100,52,0,"W",-100.86666666,"MOT",129,28
"2026/01/22","IR","678","ZLC ZMP",100,"J","K","(1) 04.5 AGL B 40 MSL TO (2) TURN RIGHT TO",47,57,0,"N",47.95,100,28,30,"W",-100.475,"MOT",106,38
"2026/01/22","IR","678","ZLC ZMP",110,"K","L","(1) 05 AGL B 30 MSL TO (2) DIRECT TO",47,57,0,"N",47.95,100,21,0,"W",-100.35,"MOT",103,42
"2026/01/22","IR","678","ZLC ZMP",120,"L","LA","(1) 04 AGL B 30 MSL TO (2) DIRECT TO",47,38,30,"N",47.64166666,99,24,0,"W",-99.4,"JMS",322,52
"2026/01/22","IR","678","ZLC ZMP",130,"M","N","(1) 06 AGL B 30 MSL TO (2) TURN LEFT TO",47,10,30,"N",47.175,98,5,0,"W",-98.08333333,"FAR",288,57
"2026/01/22","IR","678","ZLC ZMP",140,"N","O","(1) 05 MSL B 30 MSL TO (2) DIRECT TO",47,19,30,"N",47.325,97,49,30,"W",-97.825,"FAR",302,53
"2026/01/22","IR","678","ZLC ZMP",150,"O","P","(1) 06 AGL B 30 MSL TO (2) TURN RIGHT TO",47,45,30,"N",47.75833333,98,1,0,"W",-98.01666666,"MOT",89,135
"2026/01/22","IR","678","ZLC ZMP",160,"P","Q","(1) 07 AGL B 30 MSL TO (2) DRIECT TO",47,53,30,"N",47.89166666,97,57,0,"W",-97.95,"GFK",254,31
"2026/01/22","IR","678","ZLC ZMP",170,"Q","R","(1) 10 AGL B 30 MSL TO (2) TURN LEFT TO",48,1,30,"N",48.025,97,44,0,"W",-97.73333333,"GFK",272,22
"2026/01/22","IR","678","ZLC ZMP",180,"R","S","(1) 02 AGL B 30 MSL TO (2) DIRECT TO",48,10,0,"N",48.16666666,97,41,30,"W",-97.69166666,"GFK",293,24
"2026/01/22","IR","678","ZLC ZMP",190,"S","T","(1) 06 AGL B 30 MSL TO (2) TURN LEFT TO",48,24,0,"N",48.4,97,52,0,"W",-97.86666666,"GFK",306,38
"2026/01/22","IR","678","ZLC ZMP",200,"T","U","(1) 06 AGL B 30 MSL TO (2) DIRECT TO",48,32,30,"N",48.54166666,98,10,0,"W",-98.16666666,"JMS",8,99
"2026/01/22","IR","678","ZLC ZMP",210,"U","V","(1) 06 AGL B 30 MSL TO (2) DIRECT TO",48,38,0,"N",48.63333333,98,22,0,"W",-98.36666666,"JMS",3,103
"2026/01/22","IR","678","ZLC ZMP",220,"V","W","(1) 02 AGL B 30 MSL TO (2) TURN LEFT TO",48,41,30,"N",48.69166666,98,29,0,"W",-98.48333333,"GFK",302,68
"2026/01/22","IR","678","ZLC ZMP",230,"W","X","(1) 02 AGL B 30 MSL TO (2) DIRECT TO",48,42,30,"N",48.70833333,98,36,0,"W",-98.6,"GFK",300,72
"2026/01/22","IR","678","ZLC ZMP",240,"X","Y","(1) 06 AGL B 30 MSL TO (2) CLIMB DIRECT TO",48,36,30,"N",48.60833333,99,15,0,"W",-99.25,"MOT",62,84
"2026/01/22","IR","678","ZLC ZMP",250,"Y","Z","(1) 02 AGL B 50 MSL TO (2) DIRECT TO",48,35,0,"N",48.58333333,99,40,0,"W",-99.66666666,"MOT",60,68
"2026/01/22","IR","678","ZLC ZMP",260,"Z","AA","(1) 02 AGL B 50 MSL TO (2) TURN LEFT TO",48,34,0,"N",48.56666666,99,56,0,"W",-99.93333333,"MOT",58,57
"2026/01/22","IR","678","ZLC ZMP",270,"AA","AB","(1) 02 AGL B 50 MSL TO (2) DIRECT TO",48,33,30,"N",48.55833333,99,59,30,"W",-99.99166666,"MOT",57,55
"2026/01/22","IR","678","ZLC ZMP",280,"AB","AC","(1) 02 AGL B 50 MSL TO (2) DIRECT TO",48,30,0,"N",48.5,100,15,0,"W",-100.25,"MOT",57,44
"2026/01/22","IR","678","ZLC ZMP",290,"AC","AD","(1) 02 AGL B 50 MSL TO (2) (END TA POINT) (3) TURN RIGHT AND CLIMB TO",48,25,0,"N",48.41666666,100,34,0,"W",-100.56666666,"MOT",59,30
"2026/01/22","IR","678","ZLC ZMP",300,"AD","AE","(1) 50 MSL B 100 MSL TO (2) CONTINUE CLIMB TO",48,28,0,"N",48.46666666,100,46,30,"W",-100.775,"MOT",46,24
"2026/01/22","IR","678","ZLC ZMP",310,"AE","AF","(1) 50 MSL B 100 MSL TO (2) TURN LEFT TO",48,46,30,"N",48.775,101,6,0,"W",-101.1,"MOT",1,32
"2026/01/22","IR","678","ZLC ZMP",320,"AF","AG","(1) 100 MSL TO (2) DIRECT TO CROSS",48,45,0,"N",48.75,101,24,0,"W",-101.4,"MOT",338,30
"2026/01/22","IR","678","ZLC ZMP",330,"AG","","(1) 100 MSL TO (2) OR AS ASSIGNED",48,25,30,"N",48.425,101,50,0,"W",-101.83333333,"MOT",282,24
"2026/01/22","IR","678","ZLC ZMP",340,"LA","M","(1) 07 AGL B 30 MSL TO (2) DIRECT TO",47,30,30,"N",47.50833333,99,0,0,"W",-99,"JMS",335,37
"2026/01/22","IR","714","ZDC",10,"A","B","(1) CROSS AT 20 MSL TO (2) OR 30 MSL AS ASSIGNED",37,20,51,"N",37.3475,75,59,51.6,"W",-75.99766666,"CCV",206,0
"2026/01/22","IR","714","ZDC",20,"B","C","(1) 20 MSL TO (2) OR 30 MSL AS ASSIGNED",37,37,0,"N",37.61666666,76,26,0,"W",-76.43333333,"HCM",60,17
"2026/01/22","IR","714","ZDC",30,"C","D","(1) 20 MSL TO (2) OR 30 MSL AS ASSIGNED",38,1,0,"N",38.01666666,77,42,0,"W",-77.7,"BRV",230,25
"2026/01/22","IR","714","ZDC",40,"D","E","(1) 30 MSL TO (2) OR 40 MSL AS ASSIGNED",38,15,0,"N",38.25,78,7,0,"W",-78.11666666,"GVE",13,14
"2026/01/22","IR","714","ZDC",50,"E","F","(1) 60 MSL TO",38,40,0,"N",38.66666666,78,27,0,"W",-78.45,"LDN",232,16
