"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","G_S_TYPE_CODE","G_S_ANGLE","G_S_FREQ"
"2026/02/19","22557.","A","SC","RBW","WALTERBORO","US","23","RBW","LD","OPERATIONAL IFR","2009/12/22",32,55,35.87,"N",32.92663055,80,38,4.89,"W",-80.63469166,"F",97.8,"GS",3,334.25
"2026/02/19","22603.","A","SD","ABR","ABERDEEN","US","31","ABR","LD","OPERATIONAL IFR","1972/08/04",45,26,36.5232,"N",45.44347866,98,24,48.851,"W",-98.41356972,"T",1296.3,"GS",3,333.8
"2026/02/19","22631.","A","SD","BKX","BROOKINGS","US","12","BKX","LD","OPERATIONAL IFR","2015/06/25",44,18,28.641,"N",44.30795583,96,49,26.056,"W",-96.82390444,"T",1604.7,"GS",3,332.15
"2026/02/19","22702.","A","SD","HON","HURON","US","12","HON","LD","OPERATIONAL IFR","1901/01/01",44,23,23.6855,"N",44.38991263,98,14,22.0305,"W",-98.23945291,"T",1282.9,"GS",3,335
"2026/02/19","22741.","A","SD","MHE","MITCHELL","US","31","LPA","LS","OPERATIONAL IFR","1992/01/09",43,46,15.8533,"N",43.77107036,98,2,7.5701,"W",-98.03543613,"T",1302.7,"GS",3,333.2
"2026/02/19","22762.","A","SD","PIR","PIERRE","US","31","PIR","LD","OPERATIONAL IFR","1981/07/09",44,22,23.59,"N",44.37321944,100,16,42.3458,"W",-100.27842938,"T",1713.6,"GS",3,331.1
"2026/02/19","22774.","A","SD","RCA","RAPID CITY","US","13","ELR","LS","OPERATIONAL IFR","1979/11/13",44,9,18.1212,"N",44.15503366,103,7,6.6928,"W",-103.11852577,"A",3251.9,"GS",3.3,332.9
"2026/02/19","22774.","A","SD","RCA","RAPID CITY","US","31","RCA","LS","OPERATIONAL IFR","1901/01/01",44,8,3.2688,"N",44.13424133,103,5,15.809,"W",-103.08772472,"A",3178.9,"GS",3,335
"2026/02/19","22776.","A","SD","RAP","RAPID CITY","US","32","RAP","LD","OPERATIONAL IFR","1969/11/09",44,2,7.1233,"N",44.03531202,103,2,59.7236,"W",-103.04992322,"T",3144,"GS",3,332
"2026/02/19","22789.","A","SD","FSD","SIOUX FALLS","US","03","FSD","LS","OPERATIONAL IFR","1901/01/01",43,34,32.1128,"N",43.57558688,96,45,9.7011,"W",-96.75269475,"T",1419.6,"GS",3,333.8
"2026/02/19","22789.","A","SD","FSD","SIOUX FALLS","US","21","JOU","LS","OPERATIONAL RESTRICTED","1981/03/27",43,35,28.3657,"N",43.59121269,96,44,14.7468,"W",-96.73742966,"T",1423.4,"GS",3,331.7
"2026/02/19","22822.","A","SD","ATY","WATERTOWN","US","35","ATY","LD","OPERATIONAL IFR","1973/03/29",44,54,15.6527,"N",44.90434797,97,8,58.6228,"W",-97.14961744,"T",1741.3,"GS",3,331.1
"2026/02/19","22844.","A","SD","YKN","YANKTON","US","31","YKN","LS","OPERATIONAL IFR","1983/05/12",42,54,50.7864,"N",42.91410733,97,22,50.3762,"W",-97.38066005,"K",1270.1,"GS",3,332.6
"2026/02/19","22884.","A","TN","TRI","BRISTOL/JOHNSON/KINGSPORT","US","05","BON","LS","OPERATIONAL RESTRICTED","2001/02/23",36,28,2.1021,"N",36.46725058,82,24,58.0425,"W",-82.41612291,"T",1484.4,"GS",3,332.9
"2026/02/19","22884.","A","TN","TRI","BRISTOL/JOHNSON/KINGSPORT","US","23","TRI","LS","OPERATIONAL IFR","1901/01/01",36,28,47.7403,"N",36.47992786,82,24,13.8243,"W",-82.40384008,"T",1514.6,"GS",3,333.8
"2026/02/19","22899.","A","TN","CHA","CHATTANOOGA","US","02","CGW","LS","OPERATIONAL RESTRICTED","2001/02/23",35,1,32.629,"N",35.02573027,85,12,24.8532,"W",-85.20690366,"T",674.4,"GS",3,334.1
"2026/02/19","22899.","A","TN","CHA","CHATTANOOGA","US","20","CHA","LS","OPERATIONAL IFR","1901/01/01",35,2,19.9068,"N",35.038863,85,12,0.0545,"W",-85.20001513,"T",663,"GS",3,332.6
"2026/02/19","22935.","A","TN","CSV","CROSSVILLE","US","26","CSV","LS","OPERATIONAL IFR","1901/01/01",35,57,6.1711,"N",35.95171419,85,4,45.7382,"W",-85.07937172,"T",1865.7,"GS",3,331.4
"2026/02/19","23023.","A","TN","MKL","JACKSON","US","02","MKL","LD","OPERATIONAL IFR","1973/09/06",35,35,35.3417,"N",35.59315047,88,55,1.5521,"W",-88.9170978,"T",424.1,"GS",3,331.4
"2026/02/19","23046.","A","TN","TYS","KNOXVILLE","US","05L","TYS","LS","OPERATIONAL IFR","1983/09/29",35,48,24.8289,"N",35.80689691,84,0,15.4317,"W",-84.00428658,"T",930.3,"GS",3,335
"2026/02/19","23046.","A","TN","TYS","KNOXVILLE","US","23L","OXH","LD","OPERATIONAL IFR","2015/05/18",35,48,56.9866,"N",35.81582961,83,59,12.2397,"W",-83.98673325,"F",960.2,"GS",3,330.05
"2026/02/19","23046.","A","TN","TYS","KNOXVILLE","US","23R","BUI","LS","OPERATIONAL IFR","1974/10/17",35,49,13.5414,"N",35.82042816,83,59,15.9996,"W",-83.98777766,"T",975.6,"GS",3,333.5
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","09","MEM","LS","OPERATIONAL IFR","1901/01/01",35,3,27.2174,"N",35.05756038,89,58,56.2128,"W",-89.98228133,"T",252.5,"GS",3,332.6
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","18C","SDU","LS","OPERATIONAL IFR","1972/04/12",35,3,7.6024,"N",35.05211177,89,58,37.5142,"W",-89.97708727,"T",273.1,"GS",3,330.95
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","18L","EXS","LD","OPERATIONAL IFR","1996/12/05",35,2,46.7849,"N",35.04632913,89,58,17.6254,"W",-89.97156261,"T",278.6,"GS",3,331.55
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","18R","OOI","LS","OPERATIONAL IFR","2019/04/23",35,2,48.6497,"N",35.04684713,89,59,18.4713,"W",-89.98846425,"T",287.1,"GS",3,333.8
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","27","JIM","LS","OPERATIONAL RESTRICTED","2020/02/18",35,3,24.4908,"N",35.056803,89,57,36.2529,"W",-89.96007025,"T",277.2,"GS",3,330.5
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","36C","TSE","LD","OPERATIONAL IFR","1963/12/13",35,1,38.095,"N",35.02724861,89,58,36.9423,"W",-89.97692841,"T",329.5,"GS",3,329.6
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","36L","OHN","LD","OPERATIONAL IFR","1973/12/06",35,1,38.7288,"N",35.02742466,89,59,17.8741,"W",-89.98829836,"T",308.9,"GS",3,329.3
"2026/02/19","23097.","A","TN","MEM","MEMPHIS","US","36R","MYO","LD","OPERATIONAL IFR","1996/12/05",35,1,38.0016,"N",35.02722266,89,58,16.1795,"W",-89.97116097,"T",324.2,"GS",3,332.15
"2026/02/19","23103.02","A","TN","NQA","MILLINGTON","US","22","NQA","LD","OPERATIONAL IFR","1998/02/26",35,21,44.3541,"N",35.36232058,89,51,48.4372,"W",-89.86345477,"Z",319.1,"GS",3,333.05
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","02C","EZN","LG","OPERATIONAL IFR","1994/07/21",36,6,22.6382,"N",36.10628838,86,41,16.8861,"W",-86.68802391,"T",570.5,"GS",3,330.05
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","02L","BNA","LD","OPERATIONAL IFR","1901/01/01",36,7,12.9535,"N",36.12026486,86,41,2.539,"W",-86.68403861,"T",589.7,"GS",3,333.8
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","02R","UQU","LD","OPERATIONAL IFR","1989/11/16",36,6,56.0152,"N",36.11555977,86,39,54.7364,"W",-86.66520455,"T",576.7,"GS",3,333.35
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","20L","SSX","LD","OPERATIONAL IFR","1989/11/16",36,7,50.0286,"N",36.1305635,86,39,33.1134,"W",-86.65919816,"T",534.5,"GS",3,331.85
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","20R","VIY","LS","OPERATIONAL IFR","1982/12/30",36,8,5.8196,"N",36.13494988,86,40,42.7621,"W",-86.67854502,"T",554.9,"GS",3,332.3
"2026/02/19","23121.","A","TN","BNA","NASHVILLE","US","31","PNO","LS","OPERATIONAL IFR","1983/12/22",36,7,28.2722,"N",36.12452005,86,40,18.5978,"W",-86.67183272,"T",566.4,"GS",3,330.95
"2026/02/19","23122.1","A","TN","JWN","NASHVILLE","US","20","JWN","LD","OPERATIONAL IFR","1999/08/12",36,11,20.069,"N",36.18890805,86,53,7.6494,"W",-86.88545816,"Z",491.3,"GS",3,335
"2026/02/19","23189.","A","TN","MQY","SMYRNA","US","32","MQY","LS","OPERATIONAL IFR","1980/07/10",36,0,10.2164,"N",36.00283788,86,30,51.1201,"W",-86.51420002,"T",511.7,"GS",2.83,331.7
"2026/02/19","23216.7","A","TN","SRB","SPARTA","US","04","SRB","LD","OPERATIONAL IFR","1999/12/02",36,3,6.897,"N",36.05191583,85,32,7.2654,"W",-85.5353515,"T",1010.1,"GS",3,334.4
"2026/02/19","23235.","A","TN","UCY","UNION CITY","US","01","UCY","LS","OPERATIONAL IFR","2001/04/17",36,22,24.614,"N",36.37350388,88,59,16.737,"W",-88.9879825,"T",336.8,"GS",3,333.2
"2026/02/19","23286.","A","TX","DYS","ABILENE","US","16","TYY","LS","OPERATIONAL RESTRICTED","1979/02/21",32,26,7.77,"N",32.43549166,99,51,33.65,"W",-99.85934722,"A",1783.8,"GS",2.6,333.8
"2026/02/19","23286.","A","TX","DYS","ABILENE","US","34","DYS","LS","OPERATIONAL IFR","1901/01/01",32,24,20.56,"N",32.40571111,99,51,8.74,"W",-99.85242777,"A",1783.8,"GS",2.5,333.8
"2026/02/19","23287.","A","TX","ABI","ABILENE","US","35R","ABI","LD","OPERATIONAL IFR","1974/04/09",32,23,31.0043,"N",32.39194563,99,40,24.2541,"W",-99.67340391,"T",1770.8,"GS",3,335
"2026/02/19","23328.","A","TX","AMA","AMARILLO","US","04","AMA","LS","OPERATIONAL IFR","1999/05/26",35,12,22.4509,"N",35.20623636,101,43,44.8415,"W",-101.72912263,"T",3598.2,"GS",3,335
"2026/02/19","23328.","A","TX","AMA","AMARILLO","US","22","RIQ","DD","OPERATIONAL IFR","2000/03/02",35,13,46.7149,"N",35.22964302,101,42,15.0525,"W",-101.70418125,"K",3601,"GS",3,331.7
"2026/02/19","23337.22","A","TX","LBX","ANGLETON/LAKE JACKSON","US","17","LBX","LD","OPERATIONAL IFR","1981/05/30",29,6,55.96,"N",29.11554444,95,27,47.42,"W",-95.46317222,"K",24.8,"GS",3,331.4
"2026/02/19","23352.1","A","TX","GKY","ARLINGTON","US","34","GKY","LD","OPERATIONAL IFR","2007/12/20",32,39,28.8642,"N",32.65801783,97,5,38.9098,"W",-97.09414161,"T",595.2,"GS",3,332.75
"2026/02/19","23369.","A","TX","AUS","AUSTIN","US","18L","VNK","LD","OPERATIONAL IFR","1999/03/25",30,12,1.9938,"N",30.20055383,97,39,23.541,"W",-97.65653916,"T",484,"GS",3,329.6
"2026/02/19","23369.","A","TX","AUS","AUSTIN","US","18R","GFQ","LD","OPERATIONAL IFR","1901/01/01",30,12,36.0634,"N",30.21001761,97,40,50.0445,"W",-97.68056791,"T",526.6,"GS",3,330.65
"2026/02/19","23369.","A","TX","AUS","AUSTIN","US","36L","BSM","LD","OPERATIONAL IFR","1901/01/01",30,10,58.539,"N",30.1829275,97,40,47.3495,"W",-97.6798193,"T",484.2,"GS",3,330.65
"2026/02/19","23369.","A","TX","AUS","AUSTIN","US","36R","HCE","LD","OPERATIONAL IFR","1999/03/25",30,10,54.324,"N",30.18175666,97,39,21.7697,"W",-97.65604713,"T",470,"GS",3,329.6
"2026/02/19","23369.39","A","TX","HYI","AUSTIN","US","13","RUM","LS","OPERATIONAL IFR","1983/02/17",29,53,44.9346,"N",29.89581516,97,51,59.1618,"W",-97.86643383,"T",588.9,"GS",3,330.5
"2026/02/19","23416.","A","TX","BPT","BEAUMONT/PORT ARTHUR","US","12","BPT","LD","OPERATIONAL IFR","1901/01/01",29,57,10.6641,"N",29.95296225,94,1,32.7287,"W",-94.02575797,"T",11.7,"GS",3,334.25
"2026/02/19","23499.","A","TX","BRO","BROWNSVILLE","US","13","BRO","LD","OPERATIONAL IFR","1972/07/20",25,54,40.842,"N",25.911345,97,25,39.1969,"W",-97.42755469,"T",15,"GS",2.75,335
"2026/02/19","23635.","A","TX","CLL","COLLEGE STATION","US","35","CLL","LD","OPERATIONAL IFR","1986/07/03",30,34,49.3081,"N",30.58036336,96,21,39.3754,"W",-96.36093761,"T",302.6,"GS",2.9,329.45
"2026/02/19","23657.2","A","TX","CRP","CORPUS CHRISTI","US","13","CRP","LD","OPERATIONAL IFR","1901/01/01",27,46,33.93,"N",27.77609166,97,30,51.6178,"W",-97.51433827,"T",42.9,"GS",3,335
"2026/02/19","23657.2","A","TX","CRP","CORPUS CHRISTI","US","36","OYC","LD","OPERATIONAL IFR","2021/09/13",27,46,2.498,"N",27.76736055,97,29,40.9809,"W",-97.49471691,"T",38.5,"GS",3,332.6
"2026/02/19","23660.","A","TX","NGP","CORPUS CHRISTI","US","13R","NGP","LD","OPERATIONAL RESTRICTED","2023/10/23",27,41,54.7155,"N",27.69853208,97,18,0.8413,"W",-97.30023369,"N",8.3,"GS",3,332.3
"2026/02/19","23710.2","A","TX","RBD","DALLAS","US","31","RBD","LD","OPERATIONAL IFR","2018/11/26",32,40,35.2405,"N",32.67645569,96,51,55.8898,"W",-96.86552494,"F",656.3,"GS",3,330.05
"2026/02/19","23710.3","A","TX","ADS","DALLAS","US","16","ADS","LD","OPERATIONAL IFR","1976/05/06",32,58,21.2127,"N",32.97255908,96,50,21.5965,"W",-96.83933236,"T",629.4,"GS",3,334.4
"2026/02/19","23710.3","A","TX","ADS","DALLAS","US","34","TBQ","LD","OPERATIONAL IFR","1993/07/22",32,57,48.1702,"N",32.96338061,96,50,7.4032,"W",-96.83538977,"T",645.1,"GS",3,334.4
"2026/02/19","23710.38","A","TX","TKI","DALLAS","US","18","EFE","LD","OPERATIONAL IFR","1993/11/11",33,11,0.79,"N",33.18355277,96,35,22.07,"W",-96.58946388,"T",568.5,"GS",3,331.85
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","13R","LWN","LD","OPERATIONAL IFR","1986/11/20",32,54,24.1329,"N",32.90670358,97,4,54.0746,"W",-97.08168738,"T",587.6,"GS",3,332.6
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","17C","FLQ","LD","OPERATIONAL IFR","1983/11/17",32,54,45.6425,"N",32.91267847,97,1,28.781,"W",-97.02466138,"T",555.8,"GS",3,335
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","17L","PPZ","LD","OPERATIONAL IFR","1996/08/15",32,53,45.2247,"N",32.89589575,97,0,31.1329,"W",-97.00864802,"T",526.4,"GS",3,333.35
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","17R","JHZ","LD","OPERATIONAL IFR","1983/12/22",32,54,45.8213,"N",32.91272813,97,1,43.0635,"W",-97.02862875,"T",561.3,"GS",3,332.15
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","18L","CIX","LD","OPERATIONAL IFR","1984/01/19",32,54,45.2198,"N",32.91256105,97,3,6.8173,"W",-97.05189369,"T",594.3,"GS",3,329.45
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","18R","VYN","LD","OPERATIONAL IFR","1983/09/29",32,54,45.4683,"N",32.91263008,97,3,21.5693,"W",-97.05599147,"T",598.5,"GS",3,331.1
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","31R","RRA","LD","OPERATIONAL IFR","1973/08/16",32,53,51.7482,"N",32.89770783,97,0,7.9558,"W",-97.00220994,"T",509,"GS",3,330.8
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","35C","PKQ","LD","OPERATIONAL IFR","1983/11/17",32,52,54.3357,"N",32.88175991,97,1,29.4713,"W",-97.02485313,"T",557.2,"GS",3,335
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","35L","UWX","LD","OPERATIONAL IFR","1993/11/11",32,52,54.9854,"N",32.88194038,97,1,43.5413,"W",-97.02876147,"T",559,"GS",3,332.15
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","35R","AJQ","LD","OPERATIONAL IFR","1996/08/15",32,52,43.4402,"N",32.87873338,97,0,30.9032,"W",-97.00858422,"T",559.2,"GS",3,333.35
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","36L","BXN","LD","OPERATIONAL IFR","1983/09/29",32,52,54.4087,"N",32.88178019,97,3,22.0405,"W",-97.05612236,"T",579.9,"GS",3,331.1
"2026/02/19","23710.6","A","TX","DFW","DALLAS-FORT WORTH","US","36R","FJN","LD","OPERATIONAL IFR","1993/08/19",32,52,54.8518,"N",32.88190327,97,3,7.9662,"W",-97.05221283,"T",577.2,"GS",3,329.45
"2026/02/19","23713.","A","TX","DAL","DALLAS","US","13L","DAL","LD","OPERATIONAL IFR","1967/04/22",32,51,13.7,"N",32.85380555,96,51,14.95,"W",-96.85415277,"F",479.5,"GS",3,332.9
"2026/02/19","23713.","A","TX","DAL","DALLAS","US","13R","DPX","LD","OPERATIONAL IFR","1986/07/31",32,50,52.1668,"N",32.84782411,96,51,38.7568,"W",-96.86076577,"F",471.5,"GS",3,331.7
"2026/02/19","23713.","A","TX","DAL","DALLAS","US","31L","LVF","LD","OPERATIONAL IFR","1967/04/22",32,50,7.2958,"N",32.83535994,96,50,47.582,"W",-96.84655055,"T",471.8,"GS",3.08,331.7
"2026/02/19","23713.","A","TX","DAL","DALLAS","US","31R","OVW","LD","OPERATIONAL IFR","2019/08/15",32,50,36.85,"N",32.84356944,96,50,32.26,"W",-96.84229444,"F",479.5,"GS",3,332.9
"2026/02/19","23744.","A","TX","DLF","DEL RIO","US","13C","DLF","LS","OPERATIONAL IFR","1901/01/01",29,22,0.372,"N",29.36677,100,47,5.395,"W",-100.78483194,"M",1074.1,"GS",3,335
"2026/02/19","23744.","A","TX","DLF","DEL RIO","US","31C","ILH","LG","OPERATIONAL IFR","1901/01/01",29,21,10.676,"N",29.35296555,100,46,9.937,"W",-100.76942694,"M",1064.5,"GS",3,329.3
"2026/02/19","23745.","A","TX","DRT","DEL RIO","US","13","DRT","LD","OPERATIONAL IFR","2010/04/08",29,22,38.89,"N",29.37746944,100,55,53.79,"W",-100.93160833,"F",995,"GS",3,331.1
"2026/02/19","23750.","A","TX","DTO","DENTON","US","18L","DTO","LS","OPERATIONAL IFR","1978/10/05",33,12,32.2478,"N",33.20895772,97,11,56.7835,"W",-97.19910652,"T",636.1,"GS",3,331.4
"2026/02/19","23830.","A","TX","ELP","EL PASO","US","22","ELP","LD","OPERATIONAL IFR","1901/01/01",31,49,17.2839,"N",31.82146775,106,22,26.5917,"W",-106.37405325,"T",3940.3,"GS",3,332.9
"2026/02/19","23876.","A","TX","BIF","FORT BLISS/EL PASO/","US","22","BIF","LD","OPERATIONAL IFR","2023/06/27",31,51,41.9743,"N",31.86165952,106,22,5.3569,"W",-106.36815469,"R",3941.2,"GS",3,330.8
"2026/02/19","23882.2","A","TX","GRK","FORT HOOD (KILLEEN)","US","15","GRK","LS","OPERATIONAL IFR","1901/01/01",31,4,36.5785,"N",31.07682736,97,50,5.8576,"W",-97.83496044,"T",1005.8,"GS",3,331.7
"2026/02/19","23882.2","A","TX","GRK","FORT HOOD (KILLEEN)","US","33","BTJ","LD","OPERATIONAL IFR","2007/01/18",31,3,24.9238,"N",31.05692327,97,49,31.1167,"W",-97.82531019,"T",977.7,"GS",3,331.85
"2026/02/19","23887.","A","TX","FTW","FORT WORTH","US","16","FTW","LD","OPERATIONAL IFR","1974/03/28",32,49,35.9046,"N",32.82664016,97,21,47.5451,"W",-97.36320697,"T",698.4,"GS",3,333.8
"2026/02/19","23887.","A","TX","FTW","FORT WORTH","US","34","UXT","LD","OPERATIONAL IFR","1996/08/15",32,48,45.4402,"N",32.81262227,97,21,38.4447,"W",-97.36067908,"T",667.1,"GS",3,333.8
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US","18","NFW","LD","OPERATIONAL IFR","2001/03/27",32,46,57.605,"N",32.78266805,97,26,23.131,"W",-97.43975861,"N",620.1,"GS",3,330.5
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US","36","FWH","LG","OPERATIONAL IFR","1901/01/01",32,45,21.773,"N",32.75604805,97,26,24.18,"W",-97.44005,"N",641.2,"GS",3,332
"2026/02/19","23895.11","A","TX","FWS","FORT WORTH","US","36L","JZW","LS","OPERATIONAL IFR","1991/02/07",32,33,30.553,"N",32.55848694,97,18,29.035,"W",-97.30806527,"K",689.4,"GS",3,330.65
"2026/02/19","23895.3","A","TX","AFW","FORT WORTH","US","16L","UPE","LD","OPERATIONAL IFR","1989/12/14",33,0,8.7438,"N",33.00242883,97,19,19.3365,"W",-97.32203791,"T",717.4,"GS",3,334.25
"2026/02/19","23895.3","A","TX","AFW","FORT WORTH","US","34R","JVX","LD","OPERATIONAL IFR","1989/12/14",32,58,41.5632,"N",32.978212,97,19,1.5744,"W",-97.317104,"T",666.5,"GS",3,334.25
"2026/02/19","23915.","A","TX","GLS","GALVESTON","US","14","GLS","LS","OPERATIONAL IFR","1977/02/14",29,16,13.5394,"N",29.27042761,94,51,51.74,"W",-94.86437222,"T",4.7,"GS",3,333.5
"2026/02/19","23985.","A","TX","GVT","GREENVILLE","US","17","GVT","LD","OPERATIONAL IFR","1976/09/23",33,4,34.4885,"N",33.0762468,96,3,50.0011,"W",-96.06388919,"T",521.2,"GS",3,329.6
"2026/02/19","24012.","A","TX","HRL","HARLINGEN","US","18R","HRL","LD","OPERATIONAL IFR","1979/03/22",26,14,14.9434,"N",26.23748427,97,39,26.576,"W",-97.65738222,"T",31.7,"GS",3,332.9
"2026/02/19","24012.","A","TX","HRL","HARLINGEN","US","36L","RVZ","LD","OPERATIONAL IFR","2024/05/16",26,13,2.5324,"N",26.21737011,97,39,25.7008,"W",-97.65713911,"T",39.2,"GS",3,332.9
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","17R","LPV","LG","OPERATIONAL IFR","1901/01/01",29,36,56.2182,"N",29.61561616,95,9,45.9256,"W",-95.16275711,"T",29.9,"GS",3,335
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","22","FNF","LS","OPERATIONAL IFR","1993/12/09",29,36,40.3,"N",29.61119444,95,8,48.96,"W",-95.14693333,"T",29,"GS",3,334.4
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","35L","EFD","LS","OPERATIONAL IFR","1901/01/01",29,35,47.3672,"N",29.59649088,95,9,44.8939,"W",-95.16247052,"T",24.2,"GS",3,331.7
"2026/02/19","24067.61","A","TX","SGR","HOUSTON","US","35","TXH","LD","OPERATIONAL IFR","1986/05/08",29,37,10.192,"N",29.61949777,95,39,27.1328,"W",-95.65753688,"T",75.3,"GS",3,330.2
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","04","HUB","LD","OPERATIONAL IFR","1901/01/01",29,38,25.5089,"N",29.64041913,95,16,55.1108,"W",-95.28197522,"T",41.5,"GS",3,333.8
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","13R","PRQ","LD","OPERATIONAL IFR","1976/08/26",29,38,46.8452,"N",29.64634588,95,16,54.7531,"W",-95.28187586,"T",43.3,"GS",3,332.3
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","31L","UPU","LD","OPERATIONAL IFR","1988/12/15",29,38,14.978,"N",29.63749388,95,16,18.8849,"W",-95.27191247,"T",38.1,"GS",3,332.3
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","08L","BZU","LD","OPERATIONAL IFR","2003/08/29",30,0,29.7528,"N",30.00826466,95,21,18.6875,"W",-95.35519097,"T",86,"GS",3,332.75
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","08R","IAH","LD","OPERATIONAL IFR","1981/10/29",29,59,40.3184,"N",29.99453288,95,21,6.0476,"W",-95.35167988,"T",88.8,"GS",3,333.2
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","09","UYO","LD","OPERATIONAL IFR","1987/07/02",29,58,35.3875,"N",29.97649652,95,19,50.679,"W",-95.33074416,"T",85.3,"GS",3,330.8
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","15R","LKM","LG","OPERATIONAL IFR","1980/01/01",29,59,4.4118,"N",29.98455883,95,21,39.0331,"W",-95.36084252,"T",89.9,"GS",3,331.55
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","26L","JYV","LD","OPERATIONAL IFR","1976/04/22",29,59,39.5388,"N",29.99431633,95,19,42.8056,"W",-95.32855711,"T",86.8,"GS",3,333.2
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","26R","OND","LD","OPERATIONAL IFR","2003/08/29",30,0,29.8117,"N",30.00828102,95,20,2.26,"W",-95.33396111,"T",89.7,"GS",3,332.75
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","27","GHI","LD","OPERATIONAL IFR","1987/07/02",29,58,35.4434,"N",29.97651205,95,18,20.8578,"W",-95.30579383,"T",80,"GS",3,330.8
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","33R","CDG","LS","OPERATIONAL IFR","1979/09/25",29,57,38.8144,"N",29.96078177,95,20,33.4594,"W",-95.34262761,"T",80.4,"GS",3,331.1
"2026/02/19","24072.1","A","TX","CXO","HOUSTON","US","14","CXO","LD","OPERATIONAL IFR","1993/04/01",30,21,40.3474,"N",30.36120761,95,25,3.6687,"W",-95.41768575,"T",227.6,"GS",3,330.5
"2026/02/19","24166.","A","TX","NQI","KINGSVILLE","US","13R","NQI","LD","OPERATIONAL IFR","2022/04/21",27,30,41.0161,"N",27.51139336,97,48,50.0145,"W",-97.81389291,"N",49.5,"GS",3,330.8
"2026/02/19","24194.","A","TX","LRD","LAREDO","US","18R","LRD","LD","OPERATIONAL IFR","1976/07/01",27,33,12.4993,"N",27.55347202,99,27,40.6967,"W",-99.46130463,"T",497,"GS",3,331.1
"2026/02/19","24239.","A","TX","GGG","LONGVIEW","US","13","GGG","LS","OPERATIONAL IFR","1970/02/27",32,23,25.1514,"N",32.39031983,94,42,53.7804,"W",-94.714939,"T",350.5,"GS",3,332.6
"2026/02/19","24245.","A","TX","LBB","LUBBOCK","US","17R","LBB","LD","OPERATIONAL IFR","1901/01/01",33,40,45.7172,"N",33.67936588,101,49,50.3658,"W",-101.83065716,"T",3277.3,"GS",3,333.5
"2026/02/19","24245.","A","TX","LBB","LUBBOCK","US","26","LDT","LS","OPERATIONAL IFR","1981/07/23",33,39,49.3742,"N",33.66371505,101,47,58.8688,"W",-101.79968577,"T",3253.5,"GS",3,331.1
"2026/02/19","24249.","A","TX","LFK","LUFKIN","US","07","LFK","LS","OPERATIONAL IFR","1993/05/27",31,14,8.942,"N",31.23581722,94,45,17.4849,"W",-94.75485691,"T",284.7,"GS",3,332.3
