"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","SKED_SEQ_NO","MONTH","DAY","HOUR"
"2026/02/19","23443.01","A","TX","TE72","BIVINS","US",1,"UNATNDD","",""
"2026/02/19","23444.","A","TX","TX41","BLANCO","US",1,"UNATNDD","",""
"2026/02/19","23444.01","A","TX","26XS","BLANCO","US",1,"UNATNDD","",""
"2026/02/19","23444.02","A","TX","3TA5","BLANCO","US",1,"UNATNDD","",""
"2026/02/19","23444.03","A","TX","50TX","BLANCO","US",1,"UNATNDD","",""
"2026/02/19","23444.04","A","TX","TA53","BLANCO","US",1,"UNATNDD","",""
"2026/02/19","23444.58","A","TX","TT65","BLEIBLERVILLE","US",1,"UNATNDD","",""
"2026/02/19","23445.16","A","TX","4TE1","BLOOMING GROVE","US",1,"UNATNDD","",""
"2026/02/19","23445.2","A","TX","69TX","BLOOMINGTON","US",1,"UNATNDD","",""
"2026/02/19","23448.","A","TX","05TX","BLUM","US",1,"UNATNDD","",""
"2026/02/19","23448.6","A","TX","87TX","BLUM","US",1,"UNATNDD","",""
"2026/02/19","23451.14","A","TX","71TX","BOERNE","US",1,"ALL","ALL","ALL"
"2026/02/19","23451.3","A","TX","6TE4","BOGATA","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23452.","A","TX","T38","BOLIVAR","US",1,"UNATNDD","",""
"2026/02/19","23454.","A","TX","F00","BONHAM","US",2,"UNATNDD","",""
"2026/02/19","23458.06","A","TX","TS79","BOOKER","US",1,"UNATNDD","",""
"2026/02/19","23458.11","A","TX","TS78","BOOKER","US",1,"UNATNDD","",""
"2026/02/19","23461.","A","TX","BGD","BORGER","US",1,"ALL","ALL","0800-1800"
"2026/02/19","23465.","A","TX","7TS9","BOVINA","US",1,"UNATTND","",""
"2026/02/19","23469.2","A","TX","0F2","BOWIE","US",1,"ALL","MON-FRI","0730-1630"
"2026/02/19","23469.21","A","TX","1XA1","BOWIE","US",1,"UNATNDD","",""
"2026/02/19","23469.22","A","TX","67XA","BOWIE","US",1,"UNATNDD","",""
"2026/02/19","23469.7","A","TX","TX35","BOXELDER/LYDIA","US",1,"UNATNDD","",""
"2026/02/19","23469.77","A","TX","TA87","BOYD","US",1,"UNATNDD","",""
"2026/02/19","23469.78","A","TX","6TS2","BOYD","US",1,"UNATNDD","",""
"2026/02/19","23471.11","A","TX","3TA6","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23471.14","A","TX","1XS8","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23471.2","A","TX","TA31","BRACKETTVILLE","US",1,"IREG","",""
"2026/02/19","23472.1","A","TX","74TX","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23472.2","A","TX","75TX","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23474.1","A","TX","5XS8","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23474.11","A","TX","TE25","BRACKETTVILLE","US",1,"UNATNDD","",""
"2026/02/19","23474.18","A","TX","1TA8","BRACKETVILLE","US",1,"UNATTND","",""
"2026/02/19","23477.","A","TX","BBD","BRADY","US",1,"ALL","M-F","0800-1700"
"2026/02/19","23477.","A","TX","BBD","BRADY","US",3,"ALL","SAT-SUN","0900-1300"
"2026/02/19","23477.01","A","TX","94TX","BRADY","US",1,"UNATNDD","",""
"2026/02/19","23477.02","A","TX","XS78","BRADY","US",1,"UNATNDD","",""
"2026/02/19","23480.","A","TX","2TE0","BRAZORIA","US",1,"UNATNDD","",""
"2026/02/19","23481.","A","TX","BKD","BRECKENRIDGE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23485.","A","TX","XS68","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23485.01","A","TX","TA17","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23485.02","A","TX","9XS9","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23485.03","A","TX","TX04","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23485.05","A","TX","49TE","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23485.1","A","TX","11R","BRENHAM","US",1,"ALL","MON - FRI","0800-1700"
"2026/02/19","23485.12","H","TX","1TT1","BRENHAM","US",1,"UNATNDD","",""
"2026/02/19","23486.02","A","TX","TX37","BRIDGEPORT","US",1,"IREG","",""
"2026/02/19","23486.04","A","TX","3TA7","BRIDGEPORT","US",1,"UNATNDD","",""
"2026/02/19","23486.1","A","TX","XBP","BRIDGEPORT","US",1,"ALL","MON-FRI","0800-1200"
"2026/02/19","23486.51","G","TX","TX23","BRIGGS","US",1,"ALL","SAT-SUN","0800-2000"
"2026/02/19","23486.52","A","TX","15TA","BRIGGS","US",1,"UNATNDD","",""
"2026/02/19","23486.53","A","TX","99XA","BRIGGS","US",1,"UNATNDD","",""
"2026/02/19","23488.9","A","TX","TA51","BROCK","US",1,"ALL","ALL","0800-1700"
"2026/02/19","23489.5","A","TX","1XA4","BROOKSHIRE","US",1,"IREG","",""
"2026/02/19","23489.511","A","TX","27XS","BROOKSHIRE","US",1,"ALL","ALL","ALL"
"2026/02/19","23495.","A","TX","BFE","BROWNFIELD","US",1,"UNATNDD","",""
"2026/02/19","23495.1","H","TX","TX63","BROWNFIELD","US",1,"ALL","",""
"2026/02/19","23497.","A","TX","TX40","BROWNSBORO","US",1,"UNATNDD","",""
"2026/02/19","23499.","A","TX","BRO","BROWNSVILLE","US",1,"ALL","ALL","ALL"
"2026/02/19","23499.01","A","TX","80TX","BROWNSVILLE","US",1,"IREG","",""
"2026/02/19","23500.","H","TX","2XS0","BROWNSVILLE","US",1,"UNATNDD","",""
"2026/02/19","23502.","A","TX","BWD","BROWNWOOD","US",1,"ALL","MON-FRI","0700-1700"
"2026/02/19","23502.","A","TX","BWD","BROWNWOOD","US",2,"ALL","SAT-SUN","0700-1500"
"2026/02/19","23502.01","A","TX","3TA4","BROWNWOOD","US",1,"UNATNDD","",""
"2026/02/19","23502.02","A","TX","10XS","BROWNWOOD","US",1,"UNATNDD","",""
"2026/02/19","23503.6","A","TX","XA93","BRUNDAGE","US",1,"UNATNDD","",""
"2026/02/19","23504.","A","TX","8TS0","BRUNI","US",1,"UNATNDD","",""
"2026/02/19","23506.","A","TX","CFD","BRYAN","US",1,"ALL","MON-FRI","0700-1800"
"2026/02/19","23506.","A","TX","CFD","BRYAN","US",2,"ALL","SAT-SUN","0900-1700"
"2026/02/19","23506.21","H","TX","82TX","BRYAN","US",1,"UNATNDD","",""
"2026/02/19","23506.3","A","TX","83TX","BRYAN","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23511.1","A","TX","13TE","BRYAN","US",1,"IREG","",""
"2026/02/19","23511.11","A","TX","TT46","BRYAN","US",1,"UNATNDD","",""
"2026/02/19","23512.5","A","TX","84TX","BUCHANAN DAM","US",1,"UNATNDD","",""
"2026/02/19","23512.65","A","TX","06TA","BUCKHOLTS","US",1,"UNATNDD","",""
"2026/02/19","23512.66","A","TX","XA32","BUCKHOLTS","US",1,"UNATNDD","",""
"2026/02/19","23513.","A","TX","85TX","BUDA","US",1,"UNATNDD","",""
"2026/02/19","23513.8","A","TX","93XA","BUFFALO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23514.6","A","TX","0XS9","BULLARD","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","23515.1","A","TX","86TX","BULVERDE","US",1,"UNATNDD","",""
"2026/02/19","23515.11","H","TX","TE59","BULVERDE","US",1,"UNATNDD","",""
"2026/02/19","23515.12","H","TX","XS63","BULVERDE","US",1,"UNATNDD","",""
"2026/02/19","23517.9","A","TX","4XA5","BURKBURNETT","US",1,"IREG","",""
"2026/02/19","23518.","A","TX","8TS1","BURLESON","US",1,"ALL","ALL","0800-2000"
"2026/02/19","23518.1","A","TX","3TX9","BURLESON","US",1,"ALL","ALL","ALL"
"2026/02/19","23518.38","H","TX","8TA7","BURLESON","US",1,"ALL","ALL","ALL"
"2026/02/19","23522.2","A","TX","BMQ","BURNET","US",1,"ALL","ALL","0800-1800"
"2026/02/19","23522.22","H","TX","XA94","BURNET","US",1,"UNATNDD","",""
"2026/02/19","23522.38","A","TX","2TA0","BURNET","US",1,"UNATNDD","",""
"2026/02/19","23522.39","H","TX","38TA","BURNET","US",1,"UNATNDD","",""
"2026/02/19","23524.","A","TX","08TS","BYNUM","US",1,"UNATNDD","",""
"2026/02/19","23524.01","A","TX","28TT","BYNUM","US",1,"UNATNDD","",""
"2026/02/19","23525.","A","TX","7F3","CADDO MILLS","US",3,"ALL","MON-SAT","0900-1800"
"2026/02/19","23525.1","A","TX","18TX","CADDO MILLS","US",1,"UNATNDD","",""
"2026/02/19","23525.11","A","TX","XA33","CADDO MILLS","US",1,"UNATNDD","",""
"2026/02/19","23535.","A","TX","RWV","CALDWELL","US",1,"UNATNDD","",""
"2026/02/19","23535.01","H","TX","33TS","CALDWELL","US",1,"IREG","",""
"2026/02/19","23535.02","A","TX","7TA5","CALDWELL","US",1,"UNATNDD","",""
"2026/02/19","23535.15","A","TX","49TA","CALDWELL","US",1,"ALL","ALL","ALL"
"2026/02/19","23536.","H","TX","TS51","POINT COMFORT","US",1,"ALL","MON-FRI","0745-1645"
"2026/02/19","23538.","A","TX","90TX","CALLAGHAN","US",1,"UNATNDD","",""
"2026/02/19","23538.4","A","TX","91TX","CALLIHAM","US",1,"UNATNDD","",""
"2026/02/19","23540.","A","TX","T35","CAMERON","US",1,"UNATNDD","",""
"2026/02/19","23543.","A","TX","TS11","CAMPBELL","US",1,"UNATNDD","",""
"2026/02/19","23543.01","A","TX","38TT","CAMPBELL","US",1,"UNATNDD","",""
"2026/02/19","23543.02","H","TX","XA00","CAMPBELL","US",1,"UNATNDD","",""
"2026/02/19","23543.5","A","TX","TE26","CAMBELLTON","US",1,"UNATNDD","",""
"2026/02/19","23543.51","A","TX","0XA5","CAMPBELLTON","US",1,"UNATNDD","",""
"2026/02/19","23544.01","A","TX","TE78","CAMP WOOD","US",1,"UNATNDD","",""
"2026/02/19","23545.","A","TX","HHF","CANADIAN","US",2,"ALL","MON-FRI","0800-1700"
"2026/02/19","23545.02","A","TX","TE04","CANADIAN","US",1,"UNATNDD","",""
"2026/02/19","23545.03","A","TX","XA96","CANADIAN","US",1,"UNATNDD","",""
"2026/02/19","23545.09","H","TX","5XA2","CANADIAN","US",1,"ALL","ALL","ALL"
"2026/02/19","23545.1","A","TX","14TT","CANADIAN","US",1,"UNATNDD","",""
"2026/02/19","23546.","A","TX","XA95","CANDELARIA","US",1,"UNATNDD","",""
"2026/02/19","23548.51","A","TX","TA86","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23548.52","A","TX","TX43","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23548.53","A","TX","1TA7","CANTON","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23548.54","A","TX","91TA","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23548.55","H","TX","XA97","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23548.56","A","TX","80XA","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23548.57","A","TX","TT73","CANTON","US",1,"UNATNDD","",""
"2026/02/19","23550.8","A","TX","34TS","CANYON LAKE","US",1,"UNATNDD","",""
"2026/02/19","23554.9","A","TX","27TX","CARMINE","US",1,"UNATNDD","",""
"2026/02/19","23559.","A","TX","95TX","CARRIZO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23559.11","A","TX","1TS6","CARRIZO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23559.12","A","TX","TA84","CARRIZO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23559.13","A","TX","2XS2","CARRIZO SPRINGS","US",1,"ALL","ALL","DALGT"
"2026/02/19","23559.14","A","TX","XA89","CARRIZO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23559.2","A","TX","97TX","CARRIZO SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","23560.","A","TX","CZT","CARRIZO SPRINGS","US",1,"ALL","ALL","0800 - 1700"
"2026/02/19","23561.02","H","TX","4XS4","CARROLLTON","US",1,"UNATNDD","",""
"2026/02/19","23564.13","A","TX","2TA9","CARTA VALLEY","US",1,"UNATTND","",""
"2026/02/19","23565.1","A","TX","4F2","CARTHAGE","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23565.11","H","TX","0TX3","CARTHAGE","US",1,"ALL","ALL","ALL"
"2026/02/19","23574.1","A","TX","CVB","CASTROVILLE","US",1,"ALL","MON-FRI","0800-1200"
"2026/02/19","23574.11","A","TX","TE13","CASTROVILLE","US",1,"UNATNDD","",""
"2026/02/19","23574.12","A","TX","XS86","CASTROVILLE","US",1,"ALL","SAT-SUN","0900-1700"
"2026/02/19","23574.13","A","TX","99TA","CASTROVILLE","US",1,"UNATNDD","",""
"2026/02/19","23575.","A","TX","99TX","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.1","A","TX","1TE1","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.11","A","TX","TE27","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.2","A","TX","0XS0","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.3","A","TX","9TS3","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.31","A","TX","TS80","CATARINA","US",1,"UNATNDD","",""
"2026/02/19","23575.481","A","TX","40XS","CEDAR PARK","US",1,"UNATNDD","",""
"2026/02/19","23575.482","H","TX","XS19","CEDAR PARK","US",1,"UNATNDD","",""
"2026/02/19","23575.61","A","TX","79TS","CELINA","US",1,"UNATNDD","",""
"2026/02/19","23575.64","A","TX","T80","CELINA","US",1,"UNATNDD","",""
"2026/02/19","23577.","A","TX","9S1","CELINA","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","23577.01","H","TX","79TT","CELINA","US",1,"UNATNDD","",""
"2026/02/19","23579.","A","TX","F17","CENTER","US",1,"ALL","ALL","INTMNT"
"2026/02/19","23579.3","A","TX","TX45","CENTER","US",1,"UNATNDD","",""
"2026/02/19","23579.9","A","TX","TE01","CENTERVILLE","US",1,"UNATNDD","",""
"2026/02/19","23579.91","A","TX","24TA","CENTERVILLE","US",1,"UNATNDD","",""
"2026/02/19","23579.92","A","TX","70TA","CENTERVILLE","US",1,"UNATNDD","",""
"2026/02/19","23583.6","H","TX","TA14","CHANNELVIEW","US",1,"ALL","ALL","ALL"
"2026/02/19","23585.","A","TX","TX70","CHAPPELL HILL","US",1,"UNATNDD","",""
"2026/02/19","23586.05","A","TX","02TS","CHARLOTTE","US",1,"ALL","ALL","0700-1800"
"2026/02/19","23587.","A","TX","1XA8","CHATFIELD","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","23591.","A","TX","XA07","CHICO","US",1,"UNATNDD","",""
"2026/02/19","23591.01","A","TX","69XA","CHICO","US",1,"UNATNDD","",""
"2026/02/19","23593.","A","TX","CDS","CHILDRESS","US",1,"ALL","ALL","0800-1600"
"2026/02/19","23593.01","H","TX","TA91","CHILDRESS","US",1,"UNATNDD","",""
"2026/02/19","23595.22","A","TX","4TA2","CHINA SPRING","US",1,"UNATTND","",""
"2026/02/19","23595.3","A","TX","04TX","CHINA SPRING","US",1,"UNATNDD","",""
"2026/02/19","23595.31","A","TX","3T8","CHINA SPRING","US",1,"UNATNDD","",""
"2026/02/19","23595.5","A","TX","20XS","CHISHOLM","US",1,"UNATNDD","",""
"2026/02/19","23598.75","A","TX","73TS","CHRISTOVAL","US",1,"UNATNDD","",""
"2026/02/19","23602.","A","TX","3F2","CISCO","US",1,"UNATTENDED","",""
"2026/02/19","23602.01","A","TX","48XA","CISCO","US",1,"UNATNDD","",""
"2026/02/19","23602.4","A","TX","GZN","CISCO","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23606.","A","TX","62XS","CLAIRETTE","US",1,"ALL","ALL","ALL"
"2026/02/19","23607.1","A","TX","E34","CLARENDON","US",1,"UNATNDD","",""
"2026/02/19","23608.3","A","TX","LBR","CLARKSVILLE","US",1,"IREG","",""
"2026/02/19","23617.","A","TX","CPT","CLEBURNE","US",3,"ALL","MON-FRI","0800-1700"
"2026/02/19","23617.","A","TX","CPT","CLEBURNE","US",4,"ALL","SAT-SUN","0800-1600"
"2026/02/19","23617.01","A","TX","TX46","CLEBURNE","US",1,"ALL","ALL","DALGT"
"2026/02/19","23617.19","H","TX","4TA9","CLEBURNE","US",1,"ALL","ALL","ALL"
"2026/02/19","23617.71","A","TX","39TT","CLEBURNE","US",1,"UNATNDD","",""
"2026/02/19","23619.","A","TX","6R3","CLEVELAND","US",1,"ALL","M-S","0800-1800"
"2026/02/19","23619.1","A","TX","0TS5","CLEVELAND","US",1,"UNATNDD","",""
"2026/02/19","23619.2","A","TX","06TE","CLEVELAND","US",1,"UNATNDD","",""
"2026/02/19","23619.21","A","TX","42TT","CLEVELAND","US",1,"UNATNDD","",""
"2026/02/19","23625.1","A","TX","7F7","CLIFTON","US",1,"ALL","MON-FRI","0800-1630"
"2026/02/19","23625.13","A","TX","TX48","CLIFTON","US",1,"UNATNDD","",""
"2026/02/19","23625.14","A","TX","89XA","CLIFTON","US",1,"UNATNDD","",""
"2026/02/19","23625.7","A","TX","TA62","CLINT","US",1,"UNATTND","",""
"2026/02/19","23625.755","H","TX","01TT","CLUTE","US",1,"UNATNDD","",""
"2026/02/19","23625.81","A","TX","4XA3","CLYDE","US",1,"IREG","",""
"2026/02/19","23627.905","A","TX","75XA","COLDSPRING","US",1,"UNATNDD","",""
"2026/02/19","23630.","A","TX","COM","COLEMAN","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23630.18","A","TX","88XS","COLEMAN","US",1,"UNATNDD","",""
"2026/02/19","23630.2","H","TX","TT07","COLEMAN","US",1,"UNATNDD","",""
"2026/02/19","23635.","A","TX","CLL","COLLEGE STATION","US",1,"ALL","ALL","0600-2200"
"2026/02/19","23635.03","H","TX","XS73","COLLEGE STATION","US",1,"UNATNDD","",""
"2026/02/19","23635.04","H","TX","XS92","COLLEGE STATION","US",1,"UNATNDD","",""
"2026/02/19","23636.9","A","TX","T32","COLLINSVILLE","US",1,"ALL","ALL","ALL"
"2026/02/19","23636.94","A","TX","2XA4","COLLINSVILLE","US",1,"UNATNDD","",""
"2026/02/19","23637.21","A","TX","1TS8","COLORADO CITY","US",1,"UNATNDD","",""
"2026/02/19","23637.3","A","TX","T88","COLORADO CITY","US",1,"IREG","",""
"2026/02/19","23638.","A","TX","TS27","COLUMBUS","US",1,"UNATNDD","",""
"2026/02/19","23638.11","H","TX","TA15","COLUMBUS","US",1,"UNATNDD","",""
"2026/02/19","23638.12","A","TX","66R","COLUMBUS","US",2,"UNATNDD","",""
"2026/02/19","23640.","H","TX","3XS9","COMANCHE","US",1,"UNATNDD","",""
"2026/02/19","23640.05","A","TX","66TX","COMETA","US",1,"UNATNDD","",""
"2026/02/19","23640.11","A","TX","MKN","COMANCHE","US",2,"UNATNDD","",""
"2026/02/19","23640.15","A","TX","17TE","COMFORT","US",1,"ALL","ALL","ALL"
"2026/02/19","23640.16","A","TX","XS80","COMFORT","US",1,"UNATNDD","",""
"2026/02/19","23646.1","A","TX","2F7","COMMERCE","US",1,"UNATNDD","",""
"2026/02/19","23650.2","A","TX","0TE0","COMSTOCK","US",1,"UNATNDD","",""
"2026/02/19","23650.23","A","TX","TX07","COMSTOCK","US",1,"UNATNDD","",""
"2026/02/19","23652.02","A","TX","34XS","CONROE","US",1,"IREG","",""
"2026/02/19","23652.05","H","TX","55TA","CONROE","US",1,"UNATNDD","",""
"2026/02/19","23652.07","H","TX","TE41","CONROE","US",1,"UNATNDD","",""
"2026/02/19","23652.08","A","TX","16XS","CONROE","US",1,"UNATNDD","",""
"2026/02/19","23652.09","A","TX","TT75","CONROE","US",1,"UNATNDD","",""
"2026/02/19","23652.5","A","TX","55T","CONWAY","US",1,"ALL","ALL","ALL"
"2026/02/19","23653.","A","TX","3TS9","COOPER","US",1,"UNATNDD","",""
"2026/02/19","23657.12","H","TX","TX10","CORPUS CHRISTI","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","23657.2","A","TX","CRP","CORPUS CHRISTI","US",2,"ALL","ALL","ALL"
"2026/02/19","23657.3","A","TX","69TA","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23657.4","H","TX","3TX0","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23657.5","H","TX","TE42","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23658.","A","TX","NGW","CORPUS CHRISTI","US",1,"ALL","MON-THU","1400-0500Z"
"2026/02/19","23658.","A","TX","NGW","CORPUS CHRISTI","US",2,"ALL","FRI","1400-0100Z"
"2026/02/19","23658.23","H","TX","0TE1","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23658.24","H","TX","1XA3","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23658.25","H","TX","5TS0","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23660.","A","TX","NGP","CORPUS CHRISTI","US",1,"ALL","MON-THU","1300-0500Z++"
"2026/02/19","23660.","A","TX","NGP","CORPUS CHRISTI","US",3,"ALL","FRI","1300-0100Z++"
"2026/02/19","23662.","A","TX","NWL","CORPUS CHRISTI","US",1,"ALL","MON-FRI","1330Z++-SS"
"2026/02/19","23662.01","H","TX","71TT","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23662.02","H","TX","7XA1","CORPUS CHRISTI","US",1,"UNATNDD","",""
"2026/02/19","23662.4","A","TX","TA43","CORRIGAN","US",1,"UNATNDD","",""
"2026/02/19","23663.2","A","TX","TX51","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23663.3","A","TX","6TX6","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23663.4","A","TX","4XS1","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23663.5","A","TX","90TE","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23664.","A","TX","CRS","CORSICANA","US",1,"ALL","MON-FRI","0830-1630"
"2026/02/19","23664.","A","TX","CRS","CORSICANA","US",2,"ALL","SAT","0830-1530"
"2026/02/19","23664.01","A","TX","TA05","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23664.02","H","TX","25TE","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23664.03","C","TX","TS70","CORSICANA","US",1,"UNATNDD","",""
"2026/02/19","23667.","A","TX","COT","COTULLA","US",1,"ALL","ALL","0800-1800"
"2026/02/19","23667.01","A","TX","79TA","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.02","A","TX","5TS1","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.04","A","TX","46TA","COTULLA","US",1,"ALL","ALL","ALL"
"2026/02/19","23667.05","A","TX","TA58","COTULLA","US",1,"ALL","ALL","ALL"
"2026/02/19","23667.06","A","TX","45XS","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.07","A","TX","XA08","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.08","A","TX","2XA1","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.09","A","TX","TX79","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23667.12","A","TX","5TS2","COUPLAND","US",1,"UNATNDD","",""
"2026/02/19","23667.13","A","TX","TE96","COUPLAND","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","23667.19","A","TX","7TE8","COTULLA","US",1,"UNATNDD","",""
"2026/02/19","23668.1","A","TX","8TE2","CRANE","US",1,"UNATNDD","",""
"2026/02/19","23671.","A","TX","E13","CRANE","US",1,"UNATNDD","",""
"2026/02/19","23672.","A","TX","TX97","CRANFILLS GAP","US",1,"UNATNDD","",""
"2026/02/19","23672.03","H","TX","4XS8","CREEDMOOR","US",1,"UNATNDD","",""
"2026/02/19","23672.2","A","TX","TX52","CRANFILLS GAP","US",1,"UNATNDD","",""
"2026/02/19","23672.8","A","TX","TE52","CRESSON","US",1,"UNATNDD","",""
"2026/02/19","23672.81","A","TX","3XA8","CRESSON","US",1,"ALL","ALL","ALL"
"2026/02/19","23673.","A","TX","80TS","CROCKETT","US",1,"UNATNDD","",""
"2026/02/19","23673.1","A","TX","DKR","CROCKETT","US",1,"UNATNDD","",""
"2026/02/19","23673.12","A","TX","1TA4","CROCKETT","US",1,"ALL","ALL","DALGT"
"2026/02/19","23674.84","A","TX","1XS1","CROSBY","US",1,"ALL","ALL","DALGT"
"2026/02/19","23674.85","A","TX","9TA3","CROSBY","US",1,"UNATNDD","",""
"2026/02/19","23674.88","H","TX","6TA4","CROSBY","US",1,"UNATNDD","",""
"2026/02/19","23675.1","A","TX","8F3","CROSBYTON","US",2,"UNATNDD","",""
"2026/02/19","23676.8","H","TX","95TE","CROSS ROADS","US",1,"UNATNDD","",""
"2026/02/19","23680.01","A","TX","TT50","CROWELL","US",1,"UNATNDD","",""
"2026/02/19","23681.1","H","TX","07XS","CROWLEY","US",1,"UNATNDD","",""
"2026/02/19","23684.","A","TX","20R","CRYSTAL CITY","US",1,"UNATNDD","",""
"2026/02/19","23684.1","A","TX","XS77","CRYSTAL BEACH","US",1,"UNATNDD","",""
"2026/02/19","23684.11","A","TX","TA34","CRYSTAL CITY","US",1,"UNATNDD","",""
"2026/02/19","23684.12","A","TX","3TA9","CRYSTAL CITY","US",1,"UNATNDD","",""
"2026/02/19","23684.21","A","TX","8TE4","CRYSTAL CITY","US",1,"UNATNDD","",""
"2026/02/19","23690.","A","TX","T71","CUERO","US",1,"UNATNDD","",""
"2026/02/19","23690.01","H","TX","2TE9","CUERO","US",1,"UNATNDD","",""
"2026/02/19","23692.","A","TX","TA06","CUMBY","US",1,"UNATNDD","",""
"2026/02/19","23692.52","A","TX","25TX","CUT AND SHOOT","US",1,"ALL","ALL","SR-SS"
"2026/02/19","23695.03","H","TX","2XA3","CYPRESS","US",1,"UNATNDD","",""
"2026/02/19","23695.11","A","TX","TS07","CYPRESS","US",2,"IREG","",""
"2026/02/19","23704.1","A","TX","8F5","DAINGERFIELD","US",1,"UNATNDD","",""
"2026/02/19","23706.1","A","TX","25TS","DALHART","US",1,"ALL","ALL","DALGT"
"2026/02/19","23708.","A","TX","DHT","DALHART","US",1,"ALL","ALL","0800-1900"
"2026/02/19","23710.1","A","TX","F69","DALLAS","US",2,"UNATNDD","",""
"2026/02/19","23710.12","A","TX","1F7","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.13","H","TX","9TA4","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.15","H","TX","XS97","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.18","H","TX","49T","DALLAS","US",2,"UNATNDD","",""
"2026/02/19","23710.19","H","TX","TX18","DALLAS","US",1,"ALL","MON-FRI","0700-1730"
"2026/02/19","23710.2","A","TX","RBD","DALLAS","US",1,"ALL","ALL","0600-2000"
"2026/02/19","23710.21","H","TX","TX53","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23710.27","H","TX","TE43","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23710.29","H","TX","XA61","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.3","A","TX","ADS","DALLAS","US",1,"ALL","ALL","0600-2200"
"2026/02/19","23710.31","H","TX","TS06","DALLAS","US",1,"ALL","ALL","ALL"
"2026/02/19","23710.33","H","TX","37TA","DALLAS","US",1,"UNATNDD","",""
"2026/02/19","23710.35","H","TX","TX98","DALLAS","US",1,"UNATNDD","",""
