"EFF_DATE","DP_NAME","ARTCC","DP_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2026/01/22","EMMTT","ZFW","EMMTT4.EMMTT","WIGIS-EMMTT",1,"DAL","13R"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","EMMYS-ZIRKL",1,"DEN","25"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","GISTT-ZIRKL",1,"DEN","16L"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","GISTT-ZIRKL",1,"DEN","16R"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","GISTT-ZIRKL",1,"DEN","17L"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","GISTT-ZIRKL",1,"DEN","17R"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","NUGGS-ZIRKL",1,"DEN","34L"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","NUGGS-ZIRKL",1,"DEN","34R"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","NUGGS-ZIRKL",1,"DEN","35L"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","NUGGS-ZIRKL",1,"DEN","35R"
"2026/01/22","EMMYS","ZDV","EMMYS8.ZIRKL","TIGHT-ZIRKL",1,"DEN","08"
"2026/01/22","EMONT","ZLC","EMONT3.EMONT","EMONT",1,"OGD","21"
"2026/01/22","EMONT","ZLC","EMONT3.EMONT","OGD-EMONT",1,"OGD","03"
"2026/01/22","EMONT","ZLC","EMONT3.EMONT","OGD-EMONT",1,"OGD","35"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","DEPPP-LACEN",1,"PIE","22"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","01L"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","01R"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","10"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","19L"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","19R"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","ENDED-LACEN",1,"TPA","28"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","FOXAR-LACEN",1,"PIE","04"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","FOXAR-LACEN",1,"PIE","36"
"2026/01/22","ENDED","ZMA","ENDED2.ENDED","YOTLR-LACEN",1,"PIE","18"
"2026/01/22","ENNIS","ZLC","ENNIS2.ENNIS","SPHNX-HIA",1,"EKS","16"
"2026/01/22","ENNIS","ZLC","ENNIS2.ENNIS","SPHNX-HIA",1,"EKS","34"
"2026/01/22","EPHRATA","ZSE","EPH1.EPH","GETNG-EPH",1,"OMK","17"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","EPKEE-POIZN",1,"DEN","25"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","GISTT-POIZN",1,"DEN","16L"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","GISTT-POIZN",1,"DEN","16R"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","GISTT-POIZN",1,"DEN","17L"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","GISTT-POIZN",1,"DEN","17R"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","KIDNG-POIZN",1,"DEN","08"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","KIDNG-POIZN",1,"DEN","34L"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","KIDNG-POIZN",1,"DEN","34R"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","KIDNG-POIZN",1,"DEN","35L"
"2026/01/22","EPKEE","ZDV","EPKEE7.EPKEE","KIDNG-POIZN",1,"DEN","35R"
"2026/01/22","ESNYE","ZFW","ESNYE7.ESNYE","BARYY-ESNYE",1,"DAL","31R"
"2026/01/22","ESNYE","ZFW","ESNYE7.ESNYE","FLOWT-ESNYE",1,"DAL","31L"
"2026/01/22","ESNYE","ZFW","ESNYE7.ESNYE","WIGIS-ESNYE",1,"DAL","13L"
"2026/01/22","ESNYE","ZFW","ESNYE7.ESNYE","WIGIS-ESNYE",1,"DAL","13R"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"AKH","03"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"AKH","21"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","18C"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","18L"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","18R"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","36C"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","36L"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"CLT","36R"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"EQY","ALL"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"IPJ","05"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"IPJ","23"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"JQF","02"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"JQF","20"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"LKR","ALL"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"RUQ","02"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"RUQ","20"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"UZA","ALL"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"VUJ","04R"
"2026/01/22","ESTRR","ZTL","ESTRR5.ESTRR","GINNN-ESTRR",1,"VUJ","22L"
"2026/01/22","EXBOX","ZJX","EXBOX2.EXBOX","SAWGY-EXBOX",1,"JAX","08"
"2026/01/22","EXBOX","ZJX","EXBOX2.EXBOX","SAWGY-EXBOX",1,"JAX","14"
"2026/01/22","EXBOX","ZJX","EXBOX2.EXBOX","SAWGY-EXBOX",1,"JAX","26"
"2026/01/22","EXBOX","ZJX","EXBOX2.EXBOX","SAWGY-EXBOX",1,"JAX","32"
"2026/01/22","EXCON","ZLA","EXCON1.EXCON","HUNEY-EXCON",1,"APV","36"
"2026/01/22","EXECUTIVE","ZJX","EXTVE1.PLFMD","RNDAH-PLFMD",1,"JZI","04"
"2026/01/22","EXECUTIVE","ZJX","EXTVE1.PLFMD","RNDAH-PLFMD",1,"JZI","09"
"2026/01/22","EXECUTIVE","ZJX","EXTVE1.PLFMD","RNDAH-PLFMD",1,"JZI","22"
"2026/01/22","EXECUTIVE","ZJX","EXTVE1.PLFMD","RNDAH-PLFMD",1,"JZI","27"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","EXTAN-SHAYK",1,"DEN","25"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","GISTT-SHAYK",1,"DEN","16L"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","GISTT-SHAYK",1,"DEN","16R"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","GISTT-SHAYK",1,"DEN","17L"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","GISTT-SHAYK",1,"DEN","17R"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","KIDNG-SHAYK",1,"DEN","08"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","KIDNG-SHAYK",1,"DEN","34L"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","KIDNG-SHAYK",1,"DEN","34R"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","KIDNG-SHAYK",1,"DEN","35L"
"2026/01/22","EXTAN","ZDV","EXTAN7.SHAYK","KIDNG-SHAYK",1,"DEN","35R"
"2026/01/22","EYAKS","ZAN","EYAKS6.EYAKS","EYAKS",1,"CDV","09"
"2026/01/22","EYAKS","ZAN","EYAKS6.EYAKS","EYAKS",1,"CDV","27"
"2026/01/22","EYESE","ZSE","EYESE2.EYESE","EYESE",1,"S59","15"
"2026/01/22","EZEPU","ZAN","EZEPU1.EZEPU","APPAG-EZEPU",1,"4KA","16"
"2026/01/22","EZEPU","ZAN","EZEPU1.EZEPU","PYCHE-EZEPU",1,"4KA","34"
"2026/01/22","FAHLZ","ZLC","FAHLZ1.FAHLZ","FAHLZ",1,"IDA","03"
"2026/01/22","FAIRFIELD","ZLC","FFU9.FFU","FFU",1,"SLC","16L"
"2026/01/22","FAIRFIELD","ZLC","FFU9.FFU","FFU",1,"SLC","16R"
"2026/01/22","FAIRFIELD","ZLC","FFU9.FFU","FFU",1,"SLC","17"
"2026/01/22","FAKES","ZAN","FAKES4.FAKES","FAKES",1,"YAK","02"
"2026/01/22","FAKES","ZAN","FAKES4.FAKES","FAKES",1,"YAK","11"
"2026/01/22","FAKES","ZAN","FAKES4.FAKES","FAKES",1,"YAK","20"
"2026/01/22","FAKES","ZAN","FAKES4.FAKES","FAKES",1,"YAK","29"
"2026/01/22","FALCC","ZLA","FALCC1.FALCC","CLSTR-FALCC",1,"SAN","27"
"2026/01/22","FALCC","ZLA","FALCC1.FALCC","MAFAN-FALCC",1,"SAN","09"
"2026/01/22","FALCON","ZDV","FLCON1.DRAKE","DRAKE",1,"FLY","15"
"2026/01/22","FALCON","ZDV","FLCON1.DRAKE","DRAKE",1,"FLY","33"
"2026/01/22","FALLBROOK","ZLA","FALL1.VISTA","TANNR",1,"L18","36"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","02"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","13L"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","13R"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","20"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","31L"
"2026/01/22","FARMINGTON","ZSE","FARM7.UBG","UBG",1,"HIO","31R"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","FACTS-FATHE",1,"MCO","36R"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","JWOLF-FATHE",1,"MCO","35L"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","JWOLF-FATHE",1,"MCO","35R"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","KAAPE-FATHE",1,"MCO","17L"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","KAAPE-FATHE",1,"MCO","17R"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","KYOTE-FATHE",1,"MCO","36L"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","VILNS-FATHE",1,"MCO","18L"
"2026/01/22","FATHE","ZJX","FATHE4.FATHE","VILNS-FATHE",1,"MCO","18R"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","CLPSO-FEALX",1,"FLL","10R"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","DREDS-FEALX",1,"FLL","28L"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","DREDS-FEALX",1,"FLL","28R"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"FXE","09"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"FXE","13"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"FXE","27"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"FXE","31"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","06"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","10"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","15"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","24"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","28"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","FEALX",1,"PMP","33"
"2026/01/22","FEALX","ZMA","FEALX2.FEALX","MRLEE-FEALX",1,"FLL","10L"
"2026/01/22","FEGBA","ZVR","FEGBA3.FEGBA","FEGBA",1,"ORS","16"
"2026/01/22","FESKO","ZLC","FESKO1.FESKO","FESKO",1,"WMC","02"
"2026/01/22","FESKO","ZLC","FESKO1.FESKO","FESKO",1,"WMC","14"
"2026/01/22","FESKO","ZLC","FESKO1.FESKO","FESKO",1,"WMC","20"
"2026/01/22","FESKO","ZLC","FESKO1.FESKO","FESKO",1,"WMC","32"
"2026/01/22","FETUJ","ZSE","FETUJ3.FETUJ","FETUJ",1,"TMK","31"
"2026/01/22","FFITZ","ZAN","FFITZ4.FFITZ","ISACC-FFITZ",1,"ANC","33"
"2026/01/22","FFITZ","ZAN","FFITZ4.FFITZ","VUYWO-FFITZ",1,"ANC","25L"
"2026/01/22","FFITZ","ZAN","FFITZ4.FFITZ","VUYWO-FFITZ",1,"ANC","25R"
"2026/01/22","FICHU","ZOA","FICHU4.HABXU","FICHU-HABXU",1,"O22","17"
"2026/01/22","FINZZ","ZLA","FINZZ3.FINZZ","STREL-FINZZ",1,"SNA","20R"
"2026/01/22","FIROS","ZLC","FIROS1.FIROS","FIROS",1,"1U7","10"
"2026/01/22","FIROS","ZLC","FIROS1.FIROS","FIROS",1,"1U7","16"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","BOSLY-FIXET",1,"BWI","28"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","GAGLR-FIXET",1,"BWI","15L"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","JWALL-FIXET",1,"BWI","10"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","KEMMP-FIXET",1,"BWI","15R"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","SUGGS-FIXET",1,"BWI","33L"
"2026/01/22","FIXET","ZDC","FIXET5.FIXET","SUGGS-FIXET",1,"BWI","33R"
"2026/01/22","FLAGSTAFF","ZAB","FLG1.OATES","OATES",1,"FLG","03"
"2026/01/22","FLAGSTAFF","ZAB","FLG1.OATES","OATES",1,"FLG","21"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","DIXII-FLAME",1,"BNA","20C"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","DIXII-FLAME",1,"BNA","20L"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","DIXII-FLAME",1,"BNA","20R"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","FLAME",1,"BNA","13"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","FLAME",1,"BNA","31"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","SHWIT-FLAME",1,"BNA","02C"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","SHWIT-FLAME",1,"BNA","02L"
"2026/01/22","FLAME","ZME","FLAME4.FLAME","SHWIT-FLAME",1,"BNA","02R"
"2026/01/22","FLIYN","ZLC","FLIYN1.FLIYN","NOHVA-FLIYN",1,"SUN","13"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"HST","06"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"HST","24"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","09L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","09R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","12"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","27L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","27R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"OPF","30"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","09L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","09R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","13"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","27L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","27R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"TMB","31"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"X51","10"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"X51","18"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"X51","28"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","ALNZO-FLMGO",1,"X51","36"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","CSALT-FLMGO",1,"MIA","08L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","CSALT-FLMGO",1,"MIA","08R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","CSALT-FLMGO",1,"MIA","09"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","CSALT-FLMGO",1,"MIA","12"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","KROCS-FLMGO",1,"MIA","26L"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","KROCS-FLMGO",1,"MIA","26R"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","KROCS-FLMGO",1,"MIA","27"
"2026/01/22","FLMGO","ZMA","FLMGO2.FLMGO","WADLE-FLMGO",1,"MIA","30"
"2026/01/22","FLOUT","ZLA","FLOUT5.FLOUT","FLOUT",1,"SBA","07"
"2026/01/22","FLOUT","ZLA","FLOUT5.FLOUT","FLOUT",1,"SBA","15L"
"2026/01/22","FLOUT","ZLA","FLOUT5.FLOUT","FLOUT",1,"SBA","15R"
"2026/01/22","FLOUT","ZLA","FLOUT5.FLOUT","FLOUT",1,"SBA","25"
"2026/01/22","FLUEN","ZOA","FLUEN2.FLUEN","OOLEY-FLUEN",1,"O28","34"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","08L"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","08R"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","09"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","26L"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","26R"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","27"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","33L"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","BOTLL-FLYZA",1,"IAH","33R"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","TTAPS-FLYZA",1,"IAH","15L"
"2026/01/22","FLYZA","ZHU","FLYZA5.FLYZA","TTAPS-FLYZA",1,"IAH","15R"
"2026/01/22","FOBRO","ZSE","FOBRO1.FOBRO","DIMGE-FOBRO",1,"O46","32"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","JAMBA-FOLZZ",1,"MIA","08L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","JAMBA-FOLZZ",1,"MIA","08R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","JAMBA-FOLZZ",1,"MIA","09"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","JAMBA-FOLZZ",1,"MIA","12"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","KROCS-FOLZZ",1,"MIA","26L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","KROCS-FOLZZ",1,"MIA","26R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","KROCS-FOLZZ",1,"MIA","27"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"HST","06"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"HST","24"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","09L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","09R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","12"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","27L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","27R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"OPF","30"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","09L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","09R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","13"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","27L"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","27R"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"TMB","31"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"X51","10"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"X51","18"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"X51","28"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","MARCK-FOLZZ",1,"X51","36"
"2026/01/22","FOLZZ","ZMA","FOLZZ3.FOLZZ","WADLE-FOLZZ",1,"MIA","30"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","HANUH-FORCK",1,"DFW","31L"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","HANUH-FORCK",1,"DFW","31R"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","MECHL-FORCK",1,"DFW","35C"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","MECHL-FORCK",1,"DFW","35L"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","MECHL-FORCK",1,"DFW","36L"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","MECHL-FORCK",1,"DFW","36R"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","TREXX-FORCK",1,"DFW","17C"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","TREXX-FORCK",1,"DFW","17R"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","TREXX-FORCK",1,"DFW","18L"
"2026/01/22","FORCK","ZFW","FORCK3.FORCK","TREXX-FORCK",1,"DFW","18R"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","JINOL-LALUZ",1,"PHX","25R"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","SPRKY-LALUZ",1,"PHX","07L"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","SPRKY-LALUZ",1,"PHX","07R"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","SPRKY-LALUZ",1,"PHX","08"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","WIVLA-LALUZ",1,"PHX","26"
"2026/01/22","FORPE","ZAB","FORPE1.FORPE","ZOLUP-LALUZ",1,"PHX","25L"
"2026/01/22","FORT BRIDGER","ZLC","FBR1.FBR","FBR",1,"EVW","05"
"2026/01/22","FORT BRIDGER","ZLC","FBR1.FBR","FBR",1,"EVW","23"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","HEDWG-FOXHL",1,"BWI","15L"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","JLENN-FOXHL",1,"BWI","28"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","JWALL-FOXHL",1,"BWI","10"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","PCHEN-FOXHL",1,"BWI","33L"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","PCHEN-FOXHL",1,"BWI","33R"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","TERPZ-FOXHL",1,"DMW","ALL"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","TERPZ-FOXHL",1,"ESN","ALL"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","TERPZ-FOXHL",1,"FDK","ALL"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","TERPZ-FOXHL",1,"GAI","ALL"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","TERPZ-FOXHL",1,"MTN","ALL"
"2026/01/22","FOXHL","ZDC","FOXHL1.FOXHL","WARYN-FOXHL",1,"BWI","15R"
"2026/01/22","FRITR","ZLA","FRITR3.DOTSS","FRITR-DOTSS",1,"LGB","12"
"2026/01/22","FRITR","ZLA","FRITR3.DOTSS","FRITR-DOTSS",1,"LGB","26R"
"2026/01/22","FRITR","ZLA","FRITR3.DOTSS","FRITR-DOTSS",1,"LGB","30"
"2026/01/22","FRNCK","ZLA","FRNCK1.FRNCK","AYVUH-FRNCK",1,"LAS","08L"
"2026/01/22","FRNCK","ZLA","FRNCK1.FRNCK","AYVUH-FRNCK",1,"LAS","08R"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"FXE","09"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"FXE","13"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"FXE","27"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"FXE","31"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","06"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","10"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","15"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","24"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","28"
"2026/01/22","FRSBE","ZMA","FRSBE2.FRSBE","ALNZO-FRSBE",1,"PMP","33"
