"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","STATE_NAME","REGION_CODE","RWY_LEN","RWY_WIDTH","CATEGORY","OWNER","OPERATOR","APCH_BEAR","MAG_VAR","MAG_VAR_HEMIS","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","LOC_FREQ","BK_COURSE_STATUS_CODE"
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US","18","NFW","LD","TEXAS","ASW",11999,200,"I","N-U.S. NAVY","N-U.S. NAVY",174,4,"E","OPERATIONAL IFR","2001/03/27",32,44,47.417,"N",32.74650472,97,26,30.406,"W",-97.44177944,"N",675.3,108.7,"U"
"2026/02/19","23895.","A","TX","NFW","FORT WORTH","US","36","FWH","LG","TEXAS","ASW",11999,200,"I","N-U.S. NAVY","N-U.S. NAVY",354,4,"E","OPERATIONAL IFR","1901/01/01",32,47,18.76,"N",32.78854444,97,26,28.775,"W",-97.44132638,"N",616.4,109.3,"U"
"2026/02/19","23895.11","A","TX","FWS","FORT WORTH","US","36L","JZW","LS","TEXAS","ASW",6002,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",357.11,3,"E","OPERATIONAL IFR","1991/02/07",32,34,30.971,"N",32.57526972,97,18,34.736,"W",-97.30964888,"K",702,110.95,""
"2026/02/19","23895.3","A","TX","AFW","FORT WORTH","US","16L","UPE","LD","TEXAS","ASW",11000,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",166.21,4,"E","OPERATIONAL IFR","2019/05/01",32,58,26.4261,"N",32.97400725,97,18,54.3433,"W",-97.31509536,"T",651.9,110.15,""
"2026/02/19","23895.3","A","TX","AFW","FORT WORTH","US","34R","JVX","LD","TEXAS","ASW",11000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",346.21,4,"E","OPERATIONAL IFR","1989/12/14",33,0,29.388,"N",33.00816333,97,19,19.5131,"W",-97.32208697,"T",722.5,110.15,""
"2026/02/19","23915.","A","TX","GLS","GALVESTON","US","14","GLS","LS","TEXAS","ASW",6000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",138.11,2,"E","OPERATIONAL IFR","1977/02/14",29,15,24.6029,"N",29.25683413,94,51,12.4703,"W",-94.85346397,"T",6.5,111.7,"N"
"2026/02/19","23985.","A","TX","GVT","GREENVILLE","US","17","GVT","LD","TEXAS","ASW",8030,150,"I","O-E SYSTEMS INC","O-E SYSTEMS INC",175.73,5,"E","OPERATIONAL IFR","1976/09/23",33,3,10.79,"N",33.05299722,96,3,55.97,"W",-96.06554722,"T",536.8,110.5,""
"2026/02/19","24012.","A","TX","HRL","HARLINGEN","US","18R","HRL","LD","TEXAS","ASW",9400,150,"II","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",177.64,3,"E","OPERATIONAL IFR","2025/05/01",26,12,42.2713,"N",26.21174202,97,39,32.1343,"W",-97.65892619,"T",34.3,111.5,""
"2026/02/19","24012.","A","TX","HRL","HARLINGEN","US","36L","RVZ","LD","TEXAS","ASW",9400,150,"II","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",357.64,3,"E","OPERATIONAL IFR","2024/05/16",26,14,35.3376,"N",26.24314933,97,39,30.7319,"W",-97.65853663,"T",31.6,111.5,""
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","17R","LPV","LG","TEXAS","ASW",9001,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",174,5,"E","OPERATIONAL IFR","1901/01/01",29,35,21.5771,"N",29.58932697,95,9,49.3955,"W",-95.16372097,"T",24.6,110.3,""
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","22","FNF","LS","TEXAS","ASW",8001,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",219,5,"E","OPERATIONAL IFR","1993/12/09",29,35,40.94,"N",29.59470555,95,10,0.51,"W",-95.16680833,"T",27,110.1,""
"2026/02/19","24067.3","A","TX","EFD","HOUSTON","US","35L","EFD","LS","TEXAS","ASW",9001,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",354,5,"E","OPERATIONAL IFR","1901/01/01",29,37,19.3574,"N",29.62204372,95,9,52.1285,"W",-95.16448013,"T",32,111.1,""
"2026/02/19","24067.6","A","TX","AXH","HOUSTON","US","09","AXH","LE","TEXAS","ASW",5002,100,"","P-M.D. BOLDT","P-M.D. BOLDT",89,5,"E","OPERATIONAL IFR","1980/12/25",29,30,19.9441,"N",29.50554002,95,28,3.861,"W",-95.46773916,"T",70.5,108.9,""
"2026/02/19","24067.61","A","TX","SGR","HOUSTON","US","35","TXH","LD","TEXAS","ASW",8000,100,"I","O-OTHER","O-OTHER",350.28,5,"E","OPERATIONAL IFR","1984/04/12",29,38,3.3055,"N",29.63425152,95,39,27.6029,"W",-95.65766747,"T",79.8,110.7,""
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","04","HUB","LD","TEXAS","ASW",7602,150,"III","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",40.95,3,"E","OPERATIONAL IFR","1901/01/01",29,39,22.5446,"N",29.65626238,95,15,59.0019,"W",-95.26638941,"T",36.1,109.9,"N"
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","13R","PRQ","LD","TEXAS","ASW",7602,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",130.95,3,"E","OPERATIONAL IFR","1976/08/26",29,38,4.1598,"N",29.63448883,95,15,57.5537,"W",-95.26598713,"T",39.1,111.3,""
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","22","OIB","LE","TEXAS","ASW",7602,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",220.96,3,"E","OPERATIONAL RESTRICTED","2019/04/02",29,38,13.4705,"N",29.63707513,95,17,15.2411,"W",-95.28756697,"T",44.4,109.9,""
"2026/02/19","24071.","A","TX","HOU","HOUSTON","US","31L","UPU","LD","TEXAS","ASW",7602,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",310.96,3,"E","OPERATIONAL IFR","1988/12/15",29,39,10.324,"N",29.65286777,95,17,16.105,"W",-95.28780694,"T",45.1,111.3,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","08L","BZU","LD","TEXAS","ASW",9000,150,"III","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",86.94,3,"E","OPERATIONAL IFR","2003/08/29",30,0,25.8701,"N",30.00718613,95,19,36.9727,"W",-95.32693686,"T",94.4,111.55,"U"
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","08R","IAH","LD","TEXAS","ASW",9402,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",86.94,3,"E","OPERATIONAL IFR","1981/10/29",29,59,36.3913,"N",29.99344202,95,19,19.5749,"W",-95.32210413,"T",89.6,109.7,"N"
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","09","UYO","LD","TEXAS","ASW",10000,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",86.95,3,"E","OPERATIONAL RESTRICTED","2001/02/08",29,58,39.4132,"N",29.97761477,95,17,57.578,"W",-95.29932722,"T",81,110.9,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","15R","LKM","LG","TEXAS","ASW",10000,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",148.95,3,"E","OPERATIONAL RESTRICTED","2018/03/05",29,57,39.3739,"N",29.96093719,95,20,41.8496,"W",-95.34495822,"T",82.7,111.15,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","26L","JYV","LD","TEXAS","ASW",9402,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",266.96,3,"E","OPERATIONAL IFR","1976/04/22",29,59,36.2865,"N",29.99341291,95,21,31.2791,"W",-95.35868863,"T",92.2,109.7,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","26R","OND","LD","TEXAS","ASW",9000,150,"III","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",266.96,3,"E","OPERATIONAL IFR","2003/08/29",30,0,25.7696,"N",30.00715822,95,21,43.9647,"W",-95.36221241,"T",90.8,111.55,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","27","GHI","LD","TEXAS","ASW",10000,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",266.97,3,"E","OPERATIONAL IFR","1987/07/02",29,58,39.3268,"N",29.97759077,95,20,15.3338,"W",-95.33759272,"T",87.4,110.9,""
"2026/02/19","24071.1","A","TX","IAH","HOUSTON","US","33R","CDG","LS","TEXAS","ASW",12001,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",328.96,3,"E","OPERATIONAL RESTRICTED","2001/02/08",29,59,31.6238,"N",29.99211772,95,21,37.6444,"W",-95.36045677,"T",91.9,111.9,"N"
"2026/02/19","24072.1","A","TX","CXO","HOUSTON","US","14","CXO","LD","TEXAS","ASW",7501,150,"I","O-MONTGOMERY COUNTY","O-MONTGOMERY COUNTY",140.48,5,"E","OPERATIONAL IFR","1990/05/03",30,20,36.3053,"N",30.34341813,95,24,18.5732,"W",-95.40515922,"T",233.5,108.7,"N"
"2026/02/19","24073.1","A","TX","DWH","HOUSTON","US","17R","HEW","LE","TEXAS","ASW",7009,100,"","O-DAVID WAYNE HOOKS MEMORIAL ARPT","O-DAVID WAYNE HOOKS MEMORIAL ARPT",168,5,"E","OPERATIONAL IFR","1982/10/28",30,3,8.6865,"N",30.05241291,95,33,6.3276,"W",-95.55175766,"K",144.5,110.5,"N"
"2026/02/19","24159.","A","TX","ERV","KERRVILLE","US","30","ERV","LC","TEXAS","ASW",6004,100,"","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",304.55,6,"E","OPERATIONAL IFR","1979/09/06",29,58,44.6823,"N",29.97907841,99,5,33.6232,"W",-99.09267311,"T",1569.4,109.1,"N"
"2026/02/19","24163.","A","TX","ILE","KILLEEN","US","01","ILE","LC","TEXAS","ASW",5495,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",11.8,5,"E","OPERATIONAL IFR","1979/08/09",31,5,37.8752,"N",31.09385422,97,41,1.2826,"W",-97.68368961,"T",836.8,108.3,"U"
"2026/02/19","24166.","A","TX","NQI","KINGSVILLE","US","13R","NQI","LD","TEXAS","ASW",8000,198,"I","N-U.S. NAVY","N-U.S. NAVY",130.37,4,"E","OPERATIONAL IFR","2003/09/17",27,29,42.8616,"N",27.49523933,97,47,48.7419,"W",-97.79687275,"N",49.5,110.9,""
"2026/02/19","24194.","A","TX","LRD","LAREDO","US","18R","LRD","LD","TEXAS","ASW",8743,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",177.56,5,"E","OPERATIONAL RESTRICTED","2018/03/05",27,31,51.7421,"N",27.53103947,99,27,49.3028,"W",-99.46369522,"T",477,111.9,"Y"
"2026/02/19","24239.","A","TX","GGG","LONGVIEW","US","13","GGG","LS","TEXAS","ASW",10000,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",130.77,3,"E","OPERATIONAL IFR","1970/02/20",32,22,17.6971,"N",32.37158252,94,41,39.6466,"W",-94.69434627,"T",346.7,109.5,"N"
"2026/02/19","24245.","A","TX","LBB","LUBBOCK","US","17R","LBB","LD","TEXAS","ASW",11500,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",173.67,6,"E","OPERATIONAL IFR","1901/01/01",33,38,49.2169,"N",33.64700469,101,49,43.6455,"W",-101.82879041,"T",3237.4,111.7,"Y"
"2026/02/19","24245.","A","TX","LBB","LUBBOCK","US","26","LDT","LS","TEXAS","ASW",8003,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",263.67,6,"E","OPERATIONAL IFR","1981/07/23",33,39,43.9609,"N",33.66221136,101,49,34.3492,"W",-101.82620811,"T",3258.2,111.9,"N"
"2026/02/19","24249.","A","TX","LFK","LUFKIN","US","07","LFK","LS","TEXAS","ASW",5400,100,"I","O-ANGELINA COUNTY","O-ANGELINA COUNTY",73.24,2,"E","OPERATIONAL IFR","1980/11/13",31,14,17.9133,"N",31.23830925,94,44,22.6069,"W",-94.73961302,"T",296,111.3,"U"
"2026/02/19","24260.","A","TX","MFE","MC ALLEN","US","14","MFE","LD","TEXAS","ASW",7120,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",136.57,4,"E","OPERATIONAL IFR","1972/08/24",26,9,56.2816,"N",26.16563377,98,13,50.0525,"W",-98.23057013,"T",102.5,111.7,"U"
"2026/02/19","24260.","A","TX","MFE","MC ALLEN","US","32","LLM","LD","TEXAS","ASW",7120,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",316.58,4,"E","OPERATIONAL IFR","2008/11/20",26,11,5.4713,"N",26.18485313,98,14,53.0995,"W",-98.24808319,"T",103.9,111.7,""
"2026/02/19","24353.","A","TX","MAF","MIDLAND","US","10","MAF","LD","TEXAS","ASW",8302,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",105,9,"E","OPERATIONAL IFR","1901/01/01",31,56,14.99,"N",31.93749722,102,11,20.74,"W",-102.18909444,"K",2855.7,110.3,"U"
"2026/02/19","24363.","A","TX","MWL","MINERAL WELLS","US","31","VMH","LD","TEXAS","ASW",5996,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",310,6,"E","OPERATIONAL IFR","2006/04/13",32,47,17.02,"N",32.78806111,98,3,54.08,"W",-98.06502222,"F",908,109.55,""
"2026/02/19","24400.","A","TX","OCH","NACOGDOCHES","US","36","OCH","LD","TEXAS","ASW",5000,75,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",3.5,1,"E","OPERATIONAL RESTRICTED","2018/03/05",31,35,11.17,"N",31.58643611,94,42,33.58,"W",-94.70932777,"K",347.5,111.5,""
"2026/02/19","24446.","A","TX","NOG","ORANGE GROVE","US","13","NOG","LD","TEXAS","ASW",8001,198,"I","N-U.S. NAVY","N-U.S. NAVY",129.62,5,"E","OPERATIONAL IFR","2003/09/23",27,53,18.4165,"N",27.88844902,98,1,49.7382,"W",-98.03048283,"N",224.4,110.5,""
"2026/02/19","24693.","A","TX","SJT","SAN ANGELO","US","03","SJT","LD","TEXAS","ASW",5940,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",38.15,5,"E","OPERATIONAL IFR","1901/01/01",31,21,49.4628,"N",31.36373966,100,29,4.3157,"W",-100.48453213,"T",1877.8,109.7,""
"2026/02/19","24704.","A","TX","SKF","SAN ANTONIO","US","16","SKF","LS","TEXAS","ASW",11550,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",158.15,4,"E","OPERATIONAL IFR","1901/01/01",29,21,51.26,"N",29.36423888,98,34,25.56,"W",-98.57376666,"A",652.6,110.1,"U"
"2026/02/19","24704.","A","TX","SKF","SAN ANTONIO","US","34","OSQ","LS","TEXAS","ASW",11550,150,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",338.15,4,"E","OPERATIONAL IFR","1980/04/25",29,24,9.75,"N",29.40270833,98,35,16.48,"W",-98.58791111,"A",693.5,110.7,"U"
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","04","SAT","LD","TEXAS","ASW",8505,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",36.78,4,"E","OPERATIONAL IFR","1901/01/01",29,32,35.0937,"N",29.54308158,98,27,1.1714,"W",-98.45032538,"T",748.9,109.7,""
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","13R","ANT","LD","TEXAS","ASW",8502,150,"II","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",127.6,4,"E","OPERATIONAL IFR","1973/12/21",29,31,31.3122,"N",29.5253645,98,27,47.3799,"W",-98.46316108,"T",771,110.9,""
"2026/02/19","24709.","A","TX","SAT","SAN ANTONIO","US","31L","IZR","LD","TEXAS","ASW",8502,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",307.61,4,"E","OPERATIONAL IFR","2018/11/26",29,32,43.1182,"N",29.54531061,98,29,19.835,"W",-98.48884305,"T",813.4,110.9,""
"2026/02/19","24780.","A","TX","GYI","SHERMAN/DENISON","US","18L","GYI","LS","TEXAS","ASW",9000,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",178.78,3,"E","OPERATIONAL RESTRICTED","2018/03/05",33,41,54.5988,"N",33.69849966,96,40,24.9738,"W",-96.67360383,"T",746.4,111.7,"U"
"2026/02/19","24895.","A","TX","TPL","TEMPLE","US","16","TPL","LD","TEXAS","ASW",7000,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",159.61,3,"E","OPERATIONAL RESTRICTED","2001/02/08",31,8,20.22,"N",31.13895,97,24,16.21,"W",-97.40450277,"F",651,111.5,""
"2026/02/19","24947.","A","TX","TYR","TYLER","US","04","TYR","LD","TEXAS","ASW",8334,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",42.11,3,"E","OPERATIONAL IFR","2020/02/19",32,21,38.546,"N",32.36070722,95,23,35.6184,"W",-95.39322733,"T",519.8,111.95,""
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","15L","TRT","LG","TEXAS","ASW",8351,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",145.03,5,"E","OPERATIONAL IFR","1901/01/01",29,31,12.43,"N",29.52011944,98,15,39.74,"W",-98.26103888,"A",714.7,109.9,""
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","15R","UNY","LG","TEXAS","ASW",8352,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",145.03,5,"E","OPERATIONAL IFR","1901/01/01",29,30,44.35,"N",29.51231944,98,16,41.86,"W",-98.27829444,"A",726.2,111.3,""
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","33L","VQE","LG","TEXAS","ASW",8352,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",330.03,5,"E","OPERATIONAL IFR","1901/01/01",29,32,16.99,"N",29.53805277,98,17,42.94,"W",-98.29526111,"A",756.6,111.1,""
"2026/02/19","24949.","A","TX","RND","UNIVERSAL CITY","US","33R","RND","LS","TEXAS","ASW",8351,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",325.03,5,"E","OPERATIONAL IFR","1901/01/01",29,32,43.54,"N",29.54542777,98,16,39.8,"W",-98.27772222,"A",742.7,109.3,""
"2026/02/19","24971.","A","TX","VCT","VICTORIA","US","13","VCT","LD","TEXAS","ASW",9111,150,"I","O-CITY OF VICTORIA","O-VICTORIA COUNTY ARPT COMMISSION",128,4,"E","OPERATIONAL IFR","1974/02/21",28,50,36.2751,"N",28.84340975,96,54,31.7633,"W",-96.90882313,"T",101.3,111.5,""
"2026/02/19","24976.","A","TX","ACT","WACO","US","19","ACT","LD","TEXAS","ASW",7107,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",187.23,7,"E","OPERATIONAL IFR","1901/01/01",31,36,7.1977,"N",31.60199936,97,13,49.4764,"W",-97.23041011,"T",500.3,109.7,""
"2026/02/19","24980.","A","TX","CNW","WACO","US","17L","CNW","LS","TEXAS","ASW",8600,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",173.55,4,"E","OPERATIONAL IFR","1974/01/10",31,37,28.8688,"N",31.62468577,97,4,20.8726,"W",-97.07246461,"T",450.7,110.7,"N"
"2026/02/19","25029.","A","TX","SPS","WICHITA FALLS","US","15C","SHP","LG","TEXAS","ASW",10003,150,"I","A-U.S AIR FORCE","A-U.S AIR FORCE",153.25,5,"E","OPERATIONAL IFR","2003/09/23",33,58,37.9535,"N",33.9772093,98,28,59.6227,"W",-98.48322852,"A",997,110.5,""
"2026/02/19","25029.","A","TX","SPS","WICHITA FALLS","US","33L","SPS","LD","TEXAS","ASW",13100,300,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",333.26,5,"E","OPERATIONAL IFR","1901/01/01",34,0,31.98,"N",34.00888333,98,30,7.02,"W",-98.50195,"A",1011.5,109.7,""
"2026/02/19","25117.","A","UT","CDC","CEDAR CITY","US","20","ECC","LS","UTAH","ANM",8653,150,"I","F-FAA","F-FAA",200,14,"E","OPERATIONAL IFR","2019/05/30",37,41,16.801,"N",37.68800027,113,6,36.1927,"W",-113.11005352,"T",5569.6,110.1,""
"2026/02/19","25186.","A","UT","LGU","LOGAN","US","17","LGU","LD","UTAH","ANM",9020,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",171.72,11,"E","OPERATIONAL RESTRICTED","2018/02/06",41,46,42.0085,"N",41.77833569,111,50,57.7902,"W",-111.84938616,"T",4456.9,109.15,""
"2026/02/19","25232.","A","UT","HIF","OGDEN","US","14","HIF","LS","UTAH","ANM",13500,200,"I","A-U.S. AIR FORCE","A-U.S. AIR FORCE",139,14,"E","OPERATIONAL IFR","1901/01/01",41,6,14.57,"N",41.10404722,111,57,34.49,"W",-111.95958055,"A",4773.6,109.9,""
"2026/02/19","25233.","A","UT","OGD","OGDEN","US","03","OGD","LD","UTAH","ANM",8107,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",33.83,11,"E","OPERATIONAL IFR","1992/04/30",41,12,15.7489,"N",41.20437469,111,59,57.481,"W",-111.99930027,"T",4408.2,111.7,""
"2026/02/19","25259.","A","UT","PUC","PRICE","US","01","PUC","LD","UTAH","ANM",8316,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",7.35,11,"E","OPERATIONAL IFR","2008/09/24",39,37,45.6064,"N",39.62933511,110,44,41.0585,"W",-110.74473847,"F",5987.1,109.35,""
"2026/02/19","25269.","A","UT","PVU","PROVO","US","13","PVU","LD","UTAH","ANM",8603,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",133.79,12,"E","OPERATIONAL RESTRICTED","1980/10/30",40,12,30.2797,"N",40.20841102,111,42,47.205,"W",-111.7131125,"T",4492.3,110.3,""
"2026/02/19","25282.02","A","UT","SGU","ST GEORGE","US","19","SGU","DD","UTAH","ANM",9300,150,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",198.15,12,"E","OPERATIONAL RESTRICTED","2018/02/06",37,2,57.4,"N",37.04927777,113,30,18.73,"W",-113.50520277,"F",2879.6,110.9,""
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","16L","MOY","LD","UTAH","ANM",12002,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",163.95,11,"E","OPERATIONAL IFR","1980/04/17",40,46,18.5061,"N",40.77180725,111,58,22.0717,"W",-111.97279769,"F",4226.5,109.5,"N"
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","16R","UAT","LD","UTAH","ANM",12000,150,"IIIB","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",163.94,11,"E","OPERATIONAL IFR","1995/11/09",40,46,19.9476,"N",40.77220766,111,59,42.5324,"W",-111.99514788,"K",4227.2,111.9,"N"
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","17","BNT","LD","UTAH","ANM",9596,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",168.99,11,"E","OPERATIONAL IFR","1973/02/22",40,46,10.0541,"N",40.76945947,111,57,43.4502,"W",-111.9620695,"T",4227.9,111.5,""
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","34L","UUH","LD","UTAH","ANM",12000,150,"III","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",343.95,11,"E","OPERATIONAL IFR","1995/11/09",40,48,37.9731,"N",40.81054808,111,59,58.5893,"W",-111.99960813,"K",4220,111.9,""
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","34R","SLC","LD","UTAH","ANM",12002,150,"IIIB","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",343.95,11,"E","OPERATIONAL IFR","1901/01/01",40,48,37.6811,"N",40.81046697,111,58,38.2145,"W",-111.9772818,"K",4224.5,109.5,""
"2026/02/19","25289.","A","UT","SLC","SALT LAKE CITY","US","35","UTJ","DD","UTAH","ANM",9596,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",343.95,11,"E","OPERATIONAL RESTRICTED","1994/12/08",40,47,8.3329,"N",40.78564802,111,57,51.5557,"W",-111.96432102,"K",4220.8,111.5,""
"2026/02/19","25313.01","A","UT","TVY","TOOELE","US","17","TVY","LD","UTAH","ANM",6102,100,"I","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION",166.12,13,"E","OPERATIONAL IFR","2008/02/29",40,36,5.5619,"N",40.60154497,112,21,1.9948,"W",-112.35055411,"T",4331.5,111.15,""
"2026/02/19","25348.","A","VT","MPV","BARRE/MONTPELIER","US","17","MPV","LD","VERMONT","ANE",5000,100,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",167.68,16,"W","OPERATIONAL RESTRICTED","2018/02/14",44,11,39.1269,"N",44.19420191,72,33,30.5334,"W",-72.5584815,"T",1163.3,108.7,""
"2026/02/19","25385.","A","VT","BTV","BURLINGTON","US","15","BTV","LD","VERMONT","ANE",8319,150,"I","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.",145.81,15,"W","OPERATIONAL RESTRICTED","2018/10/24",44,27,52.7676,"N",44.46465766,73,8,23.9541,"W",-73.13998725,"T",329.9,110.3,""
"2026/02/19","25385.","A","VT","BTV","BURLINGTON","US","33","VOE","LD","VERMONT","ANE",8319,150,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",326,15,"W","OPERATIONAL RESTRICTED","2001/02/05",44,28,56.2551,"N",44.48229308,73,10,6.6047,"W",-73.1685013,"T",294.6,110.3,""
"2026/02/19","25526.","A","VT","RUT","RUTLAND","US","19","RUT","LD","VERMONT","ANE",5304,100,"I","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN",193.52,15,"W","OPERATIONAL IFR","1997/09/17",43,31,23.5575,"N",43.52321041,72,56,57.9953,"W",-72.94944313,"T",780.1,111.7,""
